Title,track_id,artist,artist_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,genre
Got 'Til It's Gone,6jUyYHDikmw9WltPojSR37,Janet Jackson,4qwGe91Bz9K2T8jXTZ815W,0.789,0.412,7,-7.518,1,0.243,0.0218,0.000312,0.3,0.518,89.914,audio_features,6jUyYHDikmw9WltPojSR37,spotify:track:6jUyYHDikmw9WltPojSR37,https://api.spotify.com/v1/tracks/6jUyYHDikmw9WltPojSR37,https://api.spotify.com/v1/audio-analysis/6jUyYHDikmw9WltPojSR37,241760,4,r&b
Nicety,1vw9MuorZMUxhsQBGsgyo1,Michel'le,4D0WfOUqTzqKysXt33VL3j,0.83,0.712,11,-7.447,1,0.0446,0.0105,0.24,0.049,0.814,103.141,audio_features,1vw9MuorZMUxhsQBGsgyo1,spotify:track:1vw9MuorZMUxhsQBGsgyo1,https://api.spotify.com/v1/tracks/1vw9MuorZMUxhsQBGsgyo1,https://api.spotify.com/v1/audio-analysis/1vw9MuorZMUxhsQBGsgyo1,211160,4,r&b
Aquaboogie (A Psychoalphadiscobetabioaquadoloop),1CF0sciAivQS8U1lDphUJ5,Parliament,5SMVzTJyKFJ7TUb46DglcH,0.594,0.503,5,-14.697,0,0.17,0.236,0.000636,0.0648,0.542,106.307,audio_features,1CF0sciAivQS8U1lDphUJ5,spotify:track:1CF0sciAivQS8U1lDphUJ5,https://api.spotify.com/v1/tracks/1CF0sciAivQS8U1lDphUJ5,https://api.spotify.com/v1/audio-analysis/1CF0sciAivQS8U1lDphUJ5,403639,4,r&b
ICE,0WjQu6qf7KlVWAb6JqICYd,Kelly Rowland,3AuMNF8rQAKOzjYppFNAoB,0.621,0.511,11,-8.523,1,0.265,0.015,0.0,0.0963,0.317,158.896,audio_features,0WjQu6qf7KlVWAb6JqICYd,spotify:track:0WjQu6qf7KlVWAb6JqICYd,https://api.spotify.com/v1/tracks/0WjQu6qf7KlVWAb6JqICYd,https://api.spotify.com/v1/audio-analysis/0WjQu6qf7KlVWAb6JqICYd,248933,4,r&b
Slide,2du5UEJ0j38dZsbh9uSz7S,Slave,5mtKpqeeaFavW15yIX4h5e,0.597,0.823,4,-12.8,0,0.0328,0.0027,0.11,0.11,0.933,115.948,audio_features,2du5UEJ0j38dZsbh9uSz7S,spotify:track:2du5UEJ0j38dZsbh9uSz7S,https://api.spotify.com/v1/tracks/2du5UEJ0j38dZsbh9uSz7S,https://api.spotify.com/v1/audio-analysis/2du5UEJ0j38dZsbh9uSz7S,410853,4,r&b
Little Green Apples,40uG3QadBzPpToV2FbPtuF,O.C. Smith,7qVAJPCHuOiMxlJ7h9xEAA,0.451,0.358,6,-17.064,1,0.0517,0.556,4.44e-06,0.102,0.421,168.147,audio_features,40uG3QadBzPpToV2FbPtuF,spotify:track:40uG3QadBzPpToV2FbPtuF,https://api.spotify.com/v1/tracks/40uG3QadBzPpToV2FbPtuF,https://api.spotify.com/v1/audio-analysis/40uG3QadBzPpToV2FbPtuF,250594,4,r&b
Steal Away,6olcjo8bBSkin9fJtFj7hB,Johnnie Taylor,4OGuNAnRFWZOgOA2d51taz,0.523,0.302,7,-17.6,0,0.0631,0.214,0.0,0.104,0.837,165.091,audio_features,6olcjo8bBSkin9fJtFj7hB,spotify:track:6olcjo8bBSkin9fJtFj7hB,https://api.spotify.com/v1/tracks/6olcjo8bBSkin9fJtFj7hB,https://api.spotify.com/v1/audio-analysis/6olcjo8bBSkin9fJtFj7hB,208133,4,r&b
Something's Goin On,36VbjASlQ63pjoZnjp58Ok,Universal Nubian Vocies,4ZuqiVYSFnfADjvti7Q2qF,0.666,0.423,7,-13.306,0,0.0443,0.0384,0.0,0.298,0.657,127.243,audio_features,36VbjASlQ63pjoZnjp58Ok,spotify:track:36VbjASlQ63pjoZnjp58Ok,https://api.spotify.com/v1/tracks/36VbjASlQ63pjoZnjp58Ok,https://api.spotify.com/v1/audio-analysis/36VbjASlQ63pjoZnjp58Ok,340349,4,r&b
Mister Magic,2fmXnPfzguSp3zKDibCBgv,"Grover Washington, Jr.",05YVYeV4HxYp5rrWalvuE1,0.734,0.64,5,-8.471,0,0.0661,0.00606,0.37,0.0602,0.868,103.812,audio_features,2fmXnPfzguSp3zKDibCBgv,spotify:track:2fmXnPfzguSp3zKDibCBgv,https://api.spotify.com/v1/tracks/2fmXnPfzguSp3zKDibCBgv,https://api.spotify.com/v1/audio-analysis/2fmXnPfzguSp3zKDibCBgv,541827,4,r&b
Rocket Love,1BPifF7NTeu4N4kdz50uI0,Stevie Wonder,7guDJrEfX3qb6FEbdPA5qi,0.342,0.341,11,-15.613,1,0.0933,0.454,0.0,0.246,0.401,77.582,audio_features,1BPifF7NTeu4N4kdz50uI0,spotify:track:1BPifF7NTeu4N4kdz50uI0,https://api.spotify.com/v1/tracks/1BPifF7NTeu4N4kdz50uI0,https://api.spotify.com/v1/audio-analysis/1BPifF7NTeu4N4kdz50uI0,279267,4,r&b
Groove Thang,5MiIyCJ1DYbWLdwWYzyNcJ,Zhané,6cjSmkVvMvyE6tCAo1M9Is,0.906,0.486,9,-7.189,0,0.0408,0.0227,0.000757,0.0725,0.821,102.031,audio_features,5MiIyCJ1DYbWLdwWYzyNcJ,spotify:track:5MiIyCJ1DYbWLdwWYzyNcJ,https://api.spotify.com/v1/tracks/5MiIyCJ1DYbWLdwWYzyNcJ,https://api.spotify.com/v1/audio-analysis/5MiIyCJ1DYbWLdwWYzyNcJ,236507,4,r&b
Do Your Dance,6IAZGsowsxSANxFZUYBvdy,Rose Royce,1OxJzMLmR9l5zPLap9OxuO,0.712,0.735,10,-11.74,0,0.0909,0.0738,0.00386,0.0284,0.56,107.776,audio_features,6IAZGsowsxSANxFZUYBvdy,spotify:track:6IAZGsowsxSANxFZUYBvdy,https://api.spotify.com/v1/tracks/6IAZGsowsxSANxFZUYBvdy,https://api.spotify.com/v1/audio-analysis/6IAZGsowsxSANxFZUYBvdy,556360,4,r&b
Going To A Go-Go,5s3zYvzEpBk0WbG6AgFUBK,Smokey Robinson & The Miracles,6TKOZZDd5uV5KnyC5G4MUt,0.615,0.721,7,-9.703,1,0.0328,0.484,0.0,0.128,0.967,129.596,audio_features,5s3zYvzEpBk0WbG6AgFUBK,spotify:track:5s3zYvzEpBk0WbG6AgFUBK,https://api.spotify.com/v1/tracks/5s3zYvzEpBk0WbG6AgFUBK,https://api.spotify.com/v1/audio-analysis/5s3zYvzEpBk0WbG6AgFUBK,165787,4,r&b
Family Reunion,4wUGPcV33DfoExC8HVBr9P,The O'Jays,38h03gA85YYPeDPd9ER9rT,0.646,0.515,9,-13.182,0,0.0317,0.271,0.0,0.0511,0.48,92.574,audio_features,4wUGPcV33DfoExC8HVBr9P,spotify:track:4wUGPcV33DfoExC8HVBr9P,https://api.spotify.com/v1/tracks/4wUGPcV33DfoExC8HVBr9P,https://api.spotify.com/v1/audio-analysis/4wUGPcV33DfoExC8HVBr9P,414773,4,r&b
Soul Makossa,21s0bjVrP7RtQskeUKZxOu,Manu Dibango,30UIjoCGuL3Fa5BOc3ayNW,0.831,0.835,0,-3.768,1,0.142,0.128,0.00227,0.134,0.8,114.997,audio_features,21s0bjVrP7RtQskeUKZxOu,spotify:track:21s0bjVrP7RtQskeUKZxOu,https://api.spotify.com/v1/tracks/21s0bjVrP7RtQskeUKZxOu,https://api.spotify.com/v1/audio-analysis/21s0bjVrP7RtQskeUKZxOu,264307,4,r&b
ABC-123,3msTYr3qkU0vN4Rb9J8zUU,Levert,0G7OYsWptjRzVFT1AxP8TS,0.746,0.437,5,-8.814,1,0.0284,0.183,0.0,0.0478,0.394,147.819,audio_features,3msTYr3qkU0vN4Rb9J8zUU,spotify:track:3msTYr3qkU0vN4Rb9J8zUU,https://api.spotify.com/v1/tracks/3msTYr3qkU0vN4Rb9J8zUU,https://api.spotify.com/v1/audio-analysis/3msTYr3qkU0vN4Rb9J8zUU,355933,3,r&b
Tell It Like It Is,66BjgQodHebiX5QGpBAjyQ,Aaron Neville,57ALvbCBaCkNlgTOSiUPdT,0.542,0.461,2,-7.071,0,0.0286,0.465,0.0,0.177,0.629,94.214,audio_features,66BjgQodHebiX5QGpBAjyQ,spotify:track:66BjgQodHebiX5QGpBAjyQ,https://api.spotify.com/v1/tracks/66BjgQodHebiX5QGpBAjyQ,https://api.spotify.com/v1/audio-analysis/66BjgQodHebiX5QGpBAjyQ,164560,3,r&b
I Swear,4WUnM4KNZ0kjp0CUeoyOnS,All-4-One,1B8ySGDAiXTCvnJNH4HSCG,0.532,0.407,6,-9.658,0,0.0233,0.235,0.0,0.117,0.23,83.207,audio_features,4WUnM4KNZ0kjp0CUeoyOnS,spotify:track:4WUnM4KNZ0kjp0CUeoyOnS,https://api.spotify.com/v1/tracks/4WUnM4KNZ0kjp0CUeoyOnS,https://api.spotify.com/v1/audio-analysis/4WUnM4KNZ0kjp0CUeoyOnS,259853,4,r&b
Groovy People,0OQiL1dLxtDWYIPiVV4rcq,Lou Rawls,1zJBFCev9UwOMcrZsLi2od,0.637,0.783,10,-8.76,0,0.0527,0.25,3.8e-06,0.568,0.78,135.303,audio_features,0OQiL1dLxtDWYIPiVV4rcq,spotify:track:0OQiL1dLxtDWYIPiVV4rcq,https://api.spotify.com/v1/tracks/0OQiL1dLxtDWYIPiVV4rcq,https://api.spotify.com/v1/audio-analysis/0OQiL1dLxtDWYIPiVV4rcq,198267,4,r&b
You're My Star,0nikSi9EJsUlgxqO6za5wH,Tank,4mwXUEKaW4ftbncf9Hi58l,0.667,0.704,3,-4.912,0,0.0789,0.0849,0.0,0.15,0.573,99.932,audio_features,0nikSi9EJsUlgxqO6za5wH,spotify:track:0nikSi9EJsUlgxqO6za5wH,https://api.spotify.com/v1/tracks/0nikSi9EJsUlgxqO6za5wH,https://api.spotify.com/v1/audio-analysis/0nikSi9EJsUlgxqO6za5wH,304413,4,r&b
Spread My Wings,1b5SISCI3nhthZFcVSLgIF,Troop,5r7mGejWrGSxheAYEIfSwI,0.637,0.844,11,-10.714,1,0.0686,0.168,0.0,0.301,0.481,97.07,audio_features,1b5SISCI3nhthZFcVSLgIF,spotify:track:1b5SISCI3nhthZFcVSLgIF,https://api.spotify.com/v1/tracks/1b5SISCI3nhthZFcVSLgIF,https://api.spotify.com/v1/audio-analysis/1b5SISCI3nhthZFcVSLgIF,308240,4,r&b
Who Is He and What Is He to You,2OdtM5DtnEuMYPUGzkmNR7,Meshell Ndegeocello,0uZRjholJ0fVC2J9EvnYnj,0.914,0.517,6,-7.58,0,0.033,0.179,0.149,0.0678,0.774,98.116,audio_features,2OdtM5DtnEuMYPUGzkmNR7,spotify:track:2OdtM5DtnEuMYPUGzkmNR7,https://api.spotify.com/v1/tracks/2OdtM5DtnEuMYPUGzkmNR7,https://api.spotify.com/v1/audio-analysis/2OdtM5DtnEuMYPUGzkmNR7,289274,4,r&b
(You're Puttin') A Rush On Me,4aLQ6VBFJl7i8msvDOjIsp,Stephanie Mills,0PcIlEZa7rreM7729ot05g,0.751,0.603,4,-11.129,0,0.0549,0.025,0.00836,0.0537,0.474,101.936,audio_features,4aLQ6VBFJl7i8msvDOjIsp,spotify:track:4aLQ6VBFJl7i8msvDOjIsp,https://api.spotify.com/v1/tracks/4aLQ6VBFJl7i8msvDOjIsp,https://api.spotify.com/v1/audio-analysis/4aLQ6VBFJl7i8msvDOjIsp,352933,4,r&b
In My House,11vItFXykyMe5BNKmItbo2,Mary Jane Girls,7vRMMs8yrKf4PKUpUllMkr,0.793,0.637,10,-11.037,0,0.0309,0.0155,0.219,0.0765,0.943,116.832,audio_features,11vItFXykyMe5BNKmItbo2,spotify:track:11vItFXykyMe5BNKmItbo2,https://api.spotify.com/v1/tracks/11vItFXykyMe5BNKmItbo2,https://api.spotify.com/v1/audio-analysis/11vItFXykyMe5BNKmItbo2,302200,4,r&b
Hurry Up This Way Again,7fAe2PjWPfVdEur3xUCcvt,The Stylistics,2O0Hw1WSMbskB5tD9aWah3,0.765,0.572,9,-9.14,0,0.0508,0.279,0.000416,0.0669,0.801,149.829,audio_features,7fAe2PjWPfVdEur3xUCcvt,spotify:track:7fAe2PjWPfVdEur3xUCcvt,https://api.spotify.com/v1/tracks/7fAe2PjWPfVdEur3xUCcvt,https://api.spotify.com/v1/audio-analysis/7fAe2PjWPfVdEur3xUCcvt,353680,4,r&b
Skinny Legs and All,69gTnRx9jt23FdlaHlg2Sn,Joe Tex,5TbXjzD8tYgMD5JU2g2F8q,0.599,0.394,7,-16.106,1,0.0721,0.718,0.0018,0.706,0.824,130.56,audio_features,69gTnRx9jt23FdlaHlg2Sn,spotify:track:69gTnRx9jt23FdlaHlg2Sn,https://api.spotify.com/v1/tracks/69gTnRx9jt23FdlaHlg2Sn,https://api.spotify.com/v1/audio-analysis/69gTnRx9jt23FdlaHlg2Sn,191000,4,r&b
That's the Way (I Like It) - 2004 Remaster,1qiQduM84A0VeH8Y2uAbqi,KC & The Sunshine Band,3mQBpAOMWYqAZyxtyeo4Lo,0.68,0.877,5,-10.241,0,0.0353,0.191,0.000656,0.349,0.922,108.674,audio_features,1qiQduM84A0VeH8Y2uAbqi,spotify:track:1qiQduM84A0VeH8Y2uAbqi,https://api.spotify.com/v1/tracks/1qiQduM84A0VeH8Y2uAbqi,https://api.spotify.com/v1/audio-analysis/1qiQduM84A0VeH8Y2uAbqi,185107,4,r&b
Hypnotized,11XLXWcDdkKxvhvsk302QB,Linda Jones,7erYZsfekXYGWvup1bnkUZ,0.344,0.722,11,-5.854,1,0.0388,0.522,0.0,0.292,0.62,73.019,audio_features,11XLXWcDdkKxvhvsk302QB,spotify:track:11XLXWcDdkKxvhvsk302QB,https://api.spotify.com/v1/tracks/11XLXWcDdkKxvhvsk302QB,https://api.spotify.com/v1/audio-analysis/11XLXWcDdkKxvhvsk302QB,158480,4,r&b
Running Back To You,28zaRfdizHTtqqUXJWZjtb,Vanessa Williams,75L9s8KVrhCNtBUkZFnDFW,0.723,0.865,5,-10.517,1,0.0451,0.0358,0.51,0.335,0.875,115.303,audio_features,28zaRfdizHTtqqUXJWZjtb,spotify:track:28zaRfdizHTtqqUXJWZjtb,https://api.spotify.com/v1/tracks/28zaRfdizHTtqqUXJWZjtb,https://api.spotify.com/v1/audio-analysis/28zaRfdizHTtqqUXJWZjtb,280000,4,r&b
Smooth Sailin' Tonight - Single Version; Remastered,50RwbhBO3Ug6INE7Dj2yCI,The Isley Brothers,53QzNeFpzAaXYnrDBbDrIp,0.663,0.41,9,-11.848,1,0.0477,0.282,0.0,0.0987,0.528,76.291,audio_features,50RwbhBO3Ug6INE7Dj2yCI,spotify:track:50RwbhBO3Ug6INE7Dj2yCI,https://api.spotify.com/v1/tracks/50RwbhBO3Ug6INE7Dj2yCI,https://api.spotify.com/v1/audio-analysis/50RwbhBO3Ug6INE7Dj2yCI,239747,4,r&b
"The Sweetest Thing (feat. Lauryn Hill) - From the New Line Cinema film ""Love Jones""",5My5YI9oqE9MZcHIrm38BJ,Refugee Camp All-Stars,7Jkv0oBbEmxtNnLsxT7NMt,0.609,0.598,7,-10.084,0,0.1,0.0159,2.07e-05,0.0749,0.333,83.822,audio_features,5My5YI9oqE9MZcHIrm38BJ,spotify:track:5My5YI9oqE9MZcHIrm38BJ,https://api.spotify.com/v1/tracks/5My5YI9oqE9MZcHIrm38BJ,https://api.spotify.com/v1/audio-analysis/5My5YI9oqE9MZcHIrm38BJ,292000,4,r&b
You Are,4cHoEtaGdRp4b0yUiQjUx5,Charlie Wilson,6CxZzQFUTM6AzgluGwtq5w,0.571,0.824,5,-3.971,0,0.0713,0.0664,0.0,0.136,0.242,132.021,audio_features,4cHoEtaGdRp4b0yUiQjUx5,spotify:track:4cHoEtaGdRp4b0yUiQjUx5,https://api.spotify.com/v1/tracks/4cHoEtaGdRp4b0yUiQjUx5,https://api.spotify.com/v1/audio-analysis/4cHoEtaGdRp4b0yUiQjUx5,249920,3,r&b
All Fall Down,3sNNxTQprci6YQno1ftNEy,Five Star,4toJT7YydhWcrYNgWJK4hW,0.845,0.602,2,-9.781,1,0.0446,0.0323,0.000148,0.0452,0.715,115.766,audio_features,3sNNxTQprci6YQno1ftNEy,spotify:track:3sNNxTQprci6YQno1ftNEy,https://api.spotify.com/v1/tracks/3sNNxTQprci6YQno1ftNEy,https://api.spotify.com/v1/audio-analysis/3sNNxTQprci6YQno1ftNEy,212307,4,r&b
Jump to It,3MWoJGrKXOTlEBIZzDoZkx,Aretha Franklin,7nwUJBm0HE4ZxD3f5cy5ok,0.826,0.609,11,-8.149,1,0.141,0.0748,8.41e-06,0.233,0.862,119.539,audio_features,3MWoJGrKXOTlEBIZzDoZkx,spotify:track:3MWoJGrKXOTlEBIZzDoZkx,https://api.spotify.com/v1/tracks/3MWoJGrKXOTlEBIZzDoZkx,https://api.spotify.com/v1/audio-analysis/3MWoJGrKXOTlEBIZzDoZkx,400987,4,r&b
I'm So Proud,1xeWQGjKglXSsCHgmIzpYm,The Main Ingredient,6vuD08WKtmp1yc7kQx1rBm,0.262,0.302,10,-14.827,1,0.0305,0.952,0.408,0.234,0.37,137.895,audio_features,1xeWQGjKglXSsCHgmIzpYm,spotify:track:1xeWQGjKglXSsCHgmIzpYm,https://api.spotify.com/v1/tracks/1xeWQGjKglXSsCHgmIzpYm,https://api.spotify.com/v1/audio-analysis/1xeWQGjKglXSsCHgmIzpYm,214307,3,r&b
Feels So Real (Won't Let Go),1By78kkp659I6PkaO0avAC,Patrice Rushen,1mNnxxnPfHQDOkFjnZmdkc,0.898,0.506,9,-7.077,0,0.059,0.0414,0.091,0.0281,0.777,104.34,audio_features,1By78kkp659I6PkaO0avAC,spotify:track:1By78kkp659I6PkaO0avAC,https://api.spotify.com/v1/tracks/1By78kkp659I6PkaO0avAC,https://api.spotify.com/v1/audio-analysis/1By78kkp659I6PkaO0avAC,409520,4,r&b
No More Lies,1Oz5bcZyzhiaEa3F06EiPY,Michel'le,4D0WfOUqTzqKysXt33VL3j,0.834,0.871,10,-6.972,0,0.0821,0.15,0.0721,0.287,0.835,110.294,audio_features,1Oz5bcZyzhiaEa3F06EiPY,spotify:track:1Oz5bcZyzhiaEa3F06EiPY,https://api.spotify.com/v1/tracks/1Oz5bcZyzhiaEa3F06EiPY,https://api.spotify.com/v1/audio-analysis/1Oz5bcZyzhiaEa3F06EiPY,225840,4,r&b
Shackles,0RAf3OQ5BrSitZiHqYVM80,RJ's Latest Arrival,5361LbYWxT72VuVvTgbg7f,0.824,0.879,1,-7.607,1,0.0523,0.177,0.512,0.0367,0.913,120.36,audio_features,0RAf3OQ5BrSitZiHqYVM80,spotify:track:0RAf3OQ5BrSitZiHqYVM80,https://api.spotify.com/v1/tracks/0RAf3OQ5BrSitZiHqYVM80,https://api.spotify.com/v1/audio-analysis/0RAf3OQ5BrSitZiHqYVM80,309769,4,r&b
Southern Girl - Remastered,32RrS4jiphoCX0BKqkCtYm,Maze,3DvdryKH4O95ZnsUZJKXpt,0.666,0.82,0,-6.723,1,0.0377,0.584,0.337,0.0824,0.938,100.425,audio_features,32RrS4jiphoCX0BKqkCtYm,spotify:track:32RrS4jiphoCX0BKqkCtYm,https://api.spotify.com/v1/tracks/32RrS4jiphoCX0BKqkCtYm,https://api.spotify.com/v1/audio-analysis/32RrS4jiphoCX0BKqkCtYm,414027,4,r&b
Mr. Groove,53ZS7nZzKyKaC5rbXChDyU,One Way,001aJOc7CSQVo3XzoLG4DK,0.822,0.448,10,-18.166,1,0.0827,0.0201,0.402,0.0595,0.622,111.438,audio_features,53ZS7nZzKyKaC5rbXChDyU,spotify:track:53ZS7nZzKyKaC5rbXChDyU,https://api.spotify.com/v1/tracks/53ZS7nZzKyKaC5rbXChDyU,https://api.spotify.com/v1/audio-analysis/53ZS7nZzKyKaC5rbXChDyU,286493,4,r&b
Try a Little Tenderness,36AlMHDBFwSsD3FQOy1R81,Otis Redding,60df5JBRRPcnSpsIMxxwQm,0.587,0.133,9,-15.151,0,0.0565,0.186,2.26e-05,0.258,0.068,102.938,audio_features,36AlMHDBFwSsD3FQOy1R81,spotify:track:36AlMHDBFwSsD3FQOy1R81,https://api.spotify.com/v1/tracks/36AlMHDBFwSsD3FQOy1R81,https://api.spotify.com/v1/audio-analysis/36AlMHDBFwSsD3FQOy1R81,201733,4,r&b
"Stay A Little While, Child",3lTUTlV5nyfj5Uu7u8DgUH,Loose Ends,4q3lWHEW55hoLJNzZskFVo,0.664,0.665,9,-11.35,0,0.0505,0.271,0.000108,0.223,0.436,103.723,audio_features,3lTUTlV5nyfj5Uu7u8DgUH,spotify:track:3lTUTlV5nyfj5Uu7u8DgUH,https://api.spotify.com/v1/tracks/3lTUTlV5nyfj5Uu7u8DgUH,https://api.spotify.com/v1/audio-analysis/3lTUTlV5nyfj5Uu7u8DgUH,307373,4,r&b
Make That Move,7vPd1EHjkZGXdHVwf9fXVd,Shalamar,3REpOYo13YkVj1dFzda12A,0.788,0.685,7,-7.806,1,0.103,0.0354,0.000891,0.0636,0.753,116.947,audio_features,7vPd1EHjkZGXdHVwf9fXVd,spotify:track:7vPd1EHjkZGXdHVwf9fXVd,https://api.spotify.com/v1/tracks/7vPd1EHjkZGXdHVwf9fXVd,https://api.spotify.com/v1/audio-analysis/7vPd1EHjkZGXdHVwf9fXVd,373160,4,r&b
Girl on Fire,4esOae7i4rqTbAu9o5Pxco,Alicia Keys,3DiDSECUqqY1AuBP8qtaIa,0.482,0.706,9,-5.762,1,0.0607,0.135,0.00106,0.105,0.144,92.513,audio_features,4esOae7i4rqTbAu9o5Pxco,spotify:track:4esOae7i4rqTbAu9o5Pxco,https://api.spotify.com/v1/tracks/4esOae7i4rqTbAu9o5Pxco,https://api.spotify.com/v1/audio-analysis/4esOae7i4rqTbAu9o5Pxco,224920,4,r&b
I'll Be The Other Woman,7y1esZGKT43GYtf0mY3Qoy,The Soul Children,74keeJdeVxqce4qJFj6WGx,0.641,0.139,7,-17.628,1,0.0441,0.775,1.42e-06,0.383,0.471,130.628,audio_features,7y1esZGKT43GYtf0mY3Qoy,spotify:track:7y1esZGKT43GYtf0mY3Qoy,https://api.spotify.com/v1/tracks/7y1esZGKT43GYtf0mY3Qoy,https://api.spotify.com/v1/audio-analysis/7y1esZGKT43GYtf0mY3Qoy,212733,4,r&b
Stutter (feat. Mystikal) - Double Take Remix,7FWuzwapuKHTEyDJIcQOw3,Joe,3zTOe1BtyTkwNvYZOxXktX,0.767,0.759,6,-6.516,1,0.117,0.0513,0.0,0.31,0.677,89.989,audio_features,7FWuzwapuKHTEyDJIcQOw3,spotify:track:7FWuzwapuKHTEyDJIcQOw3,https://api.spotify.com/v1/tracks/7FWuzwapuKHTEyDJIcQOw3,https://api.spotify.com/v1/audio-analysis/7FWuzwapuKHTEyDJIcQOw3,213027,4,r&b
Psychedelic Shack,5kx4xMErn45NZvEChKiqdo,The Temptations,3RwQ26hR2tJtA8F9p2n7jG,0.663,0.822,5,-13.119,0,0.059,0.199,8.69e-06,0.0626,0.818,108.94,audio_features,5kx4xMErn45NZvEChKiqdo,spotify:track:5kx4xMErn45NZvEChKiqdo,https://api.spotify.com/v1/tracks/5kx4xMErn45NZvEChKiqdo,https://api.spotify.com/v1/audio-analysis/5kx4xMErn45NZvEChKiqdo,230293,4,r&b
I Wanna Be Where You Are,3mnVgyzn5HC7Sqkn3B5zHs,Michael Jackson,3fMbdgg4jU18AjLCKBhRSm,0.605,0.843,4,-8.546,0,0.0604,0.469,0.00235,0.118,0.662,103.817,audio_features,3mnVgyzn5HC7Sqkn3B5zHs,spotify:track:3mnVgyzn5HC7Sqkn3B5zHs,https://api.spotify.com/v1/tracks/3mnVgyzn5HC7Sqkn3B5zHs,https://api.spotify.com/v1/audio-analysis/3mnVgyzn5HC7Sqkn3B5zHs,182787,4,r&b
Bad Boy / Having a Party,6d3ic1mkWMxf5DPIW798f0,Luther Vandross,19y5MFBH7gohEdGwKM7QsP,0.699,0.696,11,-9.582,0,0.26,0.196,0.0,0.32,0.821,121.233,audio_features,6d3ic1mkWMxf5DPIW798f0,spotify:track:6d3ic1mkWMxf5DPIW798f0,https://api.spotify.com/v1/tracks/6d3ic1mkWMxf5DPIW798f0,https://api.spotify.com/v1/audio-analysis/6d3ic1mkWMxf5DPIW798f0,316227,4,r&b
Express,7aUA2QLuPtuaBgnxLSAbnZ,B.T. Express,67PmHOmt1tveILUtasiYAf,0.664,0.676,0,-11.276,1,0.0347,0.000113,0.0989,0.0731,0.532,108.158,audio_features,7aUA2QLuPtuaBgnxLSAbnZ,spotify:track:7aUA2QLuPtuaBgnxLSAbnZ,https://api.spotify.com/v1/tracks/7aUA2QLuPtuaBgnxLSAbnZ,https://api.spotify.com/v1/audio-analysis/7aUA2QLuPtuaBgnxLSAbnZ,308013,4,r&b
Time Is Tight,3XOVanRi3prWDEZQiZTlYx,Booker T. & the M.G.'s,2vDV0T8sxx2ENnKXds75e5,0.772,0.43,9,-14.602,0,0.0464,0.067,0.889,0.104,0.959,134.561,audio_features,3XOVanRi3prWDEZQiZTlYx,spotify:track:3XOVanRi3prWDEZQiZTlYx,https://api.spotify.com/v1/tracks/3XOVanRi3prWDEZQiZTlYx,https://api.spotify.com/v1/audio-analysis/3XOVanRi3prWDEZQiZTlYx,195227,4,r&b
Papa Don't Take No Mess,5njsPXlKqkefW6R1W7MAqr,James Brown,7GaxyUddsPok8BuhxN6OUW,0.835,0.711,0,-9.676,1,0.0546,0.193,8.25e-05,0.168,0.672,96.69,audio_features,5njsPXlKqkefW6R1W7MAqr,spotify:track:5njsPXlKqkefW6R1W7MAqr,https://api.spotify.com/v1/tracks/5njsPXlKqkefW6R1W7MAqr,https://api.spotify.com/v1/audio-analysis/5njsPXlKqkefW6R1W7MAqr,263293,4,r&b
Keep On,7iv0yhmDydsKLKjO63qmzy,D-Train,4gQEXxzqwNmQwjU0Wc0Ioe,0.766,0.915,6,-5.278,0,0.117,0.0544,0.000396,0.355,0.867,117.009,audio_features,7iv0yhmDydsKLKjO63qmzy,spotify:track:7iv0yhmDydsKLKjO63qmzy,https://api.spotify.com/v1/tracks/7iv0yhmDydsKLKjO63qmzy,https://api.spotify.com/v1/audio-analysis/7iv0yhmDydsKLKjO63qmzy,399277,4,r&b
Lady,7AjfklMN4WpQYz5FkT4E66,D'Angelo,336vr2M3Va0FjyvB55lJEd,0.815,0.364,8,-11.834,0,0.089,0.14,0.0255,0.121,0.723,84.898,audio_features,7AjfklMN4WpQYz5FkT4E66,spotify:track:7AjfklMN4WpQYz5FkT4E66,https://api.spotify.com/v1/tracks/7AjfklMN4WpQYz5FkT4E66,https://api.spotify.com/v1/audio-analysis/7AjfklMN4WpQYz5FkT4E66,346267,4,r&b
You Know How to Love Me,1hLNOxFIiEAgApBstfwONV,Phyllis Hyman,3oqSDVaf6RoBGreqOlgUpv,0.846,0.735,10,-8.391,1,0.0316,0.317,0.0153,0.0484,0.972,116.404,audio_features,1hLNOxFIiEAgApBstfwONV,spotify:track:1hLNOxFIiEAgApBstfwONV,https://api.spotify.com/v1/tracks/1hLNOxFIiEAgApBstfwONV,https://api.spotify.com/v1/audio-analysis/1hLNOxFIiEAgApBstfwONV,452467,4,r&b
Just an Illusion,4QT3YKobBj4BI7xCYRLr9u,Imagination,2CkhxuagMCG9uvlbKm5G3m,0.752,0.548,11,-10.532,0,0.0329,0.295,0.115,0.0582,0.658,105.125,audio_features,4QT3YKobBj4BI7xCYRLr9u,spotify:track:4QT3YKobBj4BI7xCYRLr9u,https://api.spotify.com/v1/tracks/4QT3YKobBj4BI7xCYRLr9u,https://api.spotify.com/v1/audio-analysis/4QT3YKobBj4BI7xCYRLr9u,387867,4,r&b
