Title,track_id,artist,artist_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,genre
"Hey, Hey, What Can I Do - Remaster",16VhHtoaOjTU4AJBNSBNQ1,Led Zeppelin,36QJpDe2go2KgaRleHCDTp,0.468,0.858,1,-9.639,1,0.0543,0.166,0.000304,0.0807,0.526,77.987,audio_features,16VhHtoaOjTU4AJBNSBNQ1,spotify:track:16VhHtoaOjTU4AJBNSBNQ1,https://api.spotify.com/v1/tracks/16VhHtoaOjTU4AJBNSBNQ1,https://api.spotify.com/v1/audio-analysis/16VhHtoaOjTU4AJBNSBNQ1,236760,4,rock
Lights,7EHmKkyAr6MZv5Y2FdZbXw,Journey,0rvjqX7ttXeg3mTy8Xscbt,0.193,0.498,7,-9.901,1,0.0381,0.107,0.00711,0.332,0.344,205.422,audio_features,7EHmKkyAr6MZv5Y2FdZbXw,spotify:track:7EHmKkyAr6MZv5Y2FdZbXw,https://api.spotify.com/v1/tracks/7EHmKkyAr6MZv5Y2FdZbXw,https://api.spotify.com/v1/audio-analysis/7EHmKkyAr6MZv5Y2FdZbXw,190333,3,rock
Levon,0aJfFLl0grcQS7euiIp0ni,Elton John,3PhoLpVuITZKcymswpck5b,0.305,0.594,5,-10.499,1,0.0447,0.15,0.000303,0.39,0.426,145.77,audio_features,0aJfFLl0grcQS7euiIp0ni,spotify:track:0aJfFLl0grcQS7euiIp0ni,https://api.spotify.com/v1/tracks/0aJfFLl0grcQS7euiIp0ni,https://api.spotify.com/v1/audio-analysis/0aJfFLl0grcQS7euiIp0ni,322133,4,rock
T.N.T.,7LRMbd3LEoV5wZJvXT1Lwb,AC/DC,711MCceyCBcFnzjGY4Q7Un,0.754,0.759,9,-5.218,1,0.302,0.153,0.000108,0.101,0.435,126.366,audio_features,7LRMbd3LEoV5wZJvXT1Lwb,spotify:track:7LRMbd3LEoV5wZJvXT1Lwb,https://api.spotify.com/v1/tracks/7LRMbd3LEoV5wZJvXT1Lwb,https://api.spotify.com/v1/audio-analysis/7LRMbd3LEoV5wZJvXT1Lwb,214667,4,rock
Riders on the Storm,14XWXWv5FoCbFzLksawpEe,The Doors,22WZ7M8sxp5THdruNY3gXt,0.55,0.722,11,-11.729,0,0.0283,0.25,0.0129,0.11,0.716,103.886,audio_features,14XWXWv5FoCbFzLksawpEe,spotify:track:14XWXWv5FoCbFzLksawpEe,https://api.spotify.com/v1/tracks/14XWXWv5FoCbFzLksawpEe,https://api.spotify.com/v1/audio-analysis/14XWXWv5FoCbFzLksawpEe,434720,4,rock
Beginnings - 2002 Remaster,5cn5xzaVKSheUb4DvTwMBT,Chicago,3iDD7bnsjL9J4fO298r0L0,0.52,0.932,11,-6.437,0,0.0875,0.137,0.0188,0.654,0.492,111.215,audio_features,5cn5xzaVKSheUb4DvTwMBT,spotify:track:5cn5xzaVKSheUb4DvTwMBT,https://api.spotify.com/v1/tracks/5cn5xzaVKSheUb4DvTwMBT,https://api.spotify.com/v1/audio-analysis/5cn5xzaVKSheUb4DvTwMBT,474133,4,rock
So Far Away,3pGBIgFdfdnjtHDJR4nbrR,Dire Straits,0WwSkZ7LtFUFjGjMZBMt6T,0.689,0.463,4,-11.716,1,0.0285,0.249,0.18,0.0589,0.702,114.455,audio_features,3pGBIgFdfdnjtHDJR4nbrR,spotify:track:3pGBIgFdfdnjtHDJR4nbrR,https://api.spotify.com/v1/tracks/3pGBIgFdfdnjtHDJR4nbrR,https://api.spotify.com/v1/audio-analysis/3pGBIgFdfdnjtHDJR4nbrR,312133,4,rock
Born To Be Wild - Single Version,3lN8PP6R2IxbLP05QpYXng,Steppenwolf,1WRM9i067hd2ujxxi8FI3m,0.439,0.734,2,-12.168,1,0.097,0.262,0.333,0.244,0.54,145.703,audio_features,3lN8PP6R2IxbLP05QpYXng,spotify:track:3lN8PP6R2IxbLP05QpYXng,https://api.spotify.com/v1/tracks/3lN8PP6R2IxbLP05QpYXng,https://api.spotify.com/v1/audio-analysis/3lN8PP6R2IxbLP05QpYXng,212893,4,rock
A Whiter Shade of Pale - Original Single Version,1cmjxqobVTrgAiJ0btAleN,Procol Harum,0GbqW5TJr7n4is453VOY4C,0.249,0.66,0,-6.905,1,0.0342,0.504,0.0026,0.0891,0.435,149.813,audio_features,1cmjxqobVTrgAiJ0btAleN,spotify:track:1cmjxqobVTrgAiJ0btAleN,https://api.spotify.com/v1/tracks/1cmjxqobVTrgAiJ0btAleN,https://api.spotify.com/v1/audio-analysis/1cmjxqobVTrgAiJ0btAleN,248947,4,rock
Roundabout - 2003 Remaster,0YveezON7jpiaHA8fnUHxN,Yes,7AC976RDJzL2asmZuz7qil,0.41,0.761,4,-9.453,0,0.0687,0.0685,0.00772,0.0758,0.392,132.923,audio_features,0YveezON7jpiaHA8fnUHxN,spotify:track:0YveezON7jpiaHA8fnUHxN,https://api.spotify.com/v1/tracks/0YveezON7jpiaHA8fnUHxN,https://api.spotify.com/v1/audio-analysis/0YveezON7jpiaHA8fnUHxN,510573,4,rock
Another Day,3DLlm00yZ8akqarHIhTSBb,Paul McCartney,4STHEaNw4mPZ2tzheohgXB,0.704,0.339,7,-13.478,1,0.0333,0.34,0.00677,0.0991,0.848,122.258,audio_features,3DLlm00yZ8akqarHIhTSBb,spotify:track:3DLlm00yZ8akqarHIhTSBb,https://api.spotify.com/v1/tracks/3DLlm00yZ8akqarHIhTSBb,https://api.spotify.com/v1/audio-analysis/3DLlm00yZ8akqarHIhTSBb,223347,3,rock
Don't Bring Me Down,72ahyckBJfTigJCFCviVN7,Electric Light Orchestra,7jefIIksOi1EazgRTfW2Pk,0.638,0.867,2,-6.469,1,0.0331,0.144,0.000733,0.0846,0.805,115.692,audio_features,72ahyckBJfTigJCFCviVN7,spotify:track:72ahyckBJfTigJCFCviVN7,https://api.spotify.com/v1/tracks/72ahyckBJfTigJCFCviVN7,https://api.spotify.com/v1/audio-analysis/72ahyckBJfTigJCFCviVN7,243373,4,rock
Us and Them,1TKTiKp3zbNgrBH2IwSwIx,Pink Floyd,0k17h0D3J5VfsdmQ1iZtE9,0.357,0.302,2,-14.526,1,0.0303,0.862,0.559,0.634,0.135,72.518,audio_features,1TKTiKp3zbNgrBH2IwSwIx,spotify:track:1TKTiKp3zbNgrBH2IwSwIx,https://api.spotify.com/v1/tracks/1TKTiKp3zbNgrBH2IwSwIx,https://api.spotify.com/v1/audio-analysis/1TKTiKp3zbNgrBH2IwSwIx,469224,4,rock
Any Colour You Like,6FBPOJLxUZEair6x4kLDhf,Pink Floyd,0k17h0D3J5VfsdmQ1iZtE9,0.277,0.672,0,-12.582,1,0.0901,0.197,0.936,0.423,0.505,150.587,audio_features,6FBPOJLxUZEair6x4kLDhf,spotify:track:6FBPOJLxUZEair6x4kLDhf,https://api.spotify.com/v1/tracks/6FBPOJLxUZEair6x4kLDhf,https://api.spotify.com/v1/audio-analysis/6FBPOJLxUZEair6x4kLDhf,206429,4,rock
Brain Damage,05uGBKRCuePsf43Hfm0JwX,Pink Floyd,0k17h0D3J5VfsdmQ1iZtE9,0.324,0.265,2,-13.398,1,0.0302,0.0732,0.341,0.366,0.208,133.568,audio_features,05uGBKRCuePsf43Hfm0JwX,spotify:track:05uGBKRCuePsf43Hfm0JwX,https://api.spotify.com/v1/tracks/05uGBKRCuePsf43Hfm0JwX,https://api.spotify.com/v1/audio-analysis/05uGBKRCuePsf43Hfm0JwX,226667,4,rock
Eclipse,1tDWVeCR9oWGX8d5J9rswk,Pink Floyd,0k17h0D3J5VfsdmQ1iZtE9,0.359,0.577,10,-10.804,1,0.0397,0.0589,0.751,0.0686,0.141,68.064,audio_features,1tDWVeCR9oWGX8d5J9rswk,spotify:track:1tDWVeCR9oWGX8d5J9rswk,https://api.spotify.com/v1/tracks/1tDWVeCR9oWGX8d5J9rswk,https://api.spotify.com/v1/audio-analysis/1tDWVeCR9oWGX8d5J9rswk,130429,4,rock
Crazy On You,5zH710lFSLtkHbMkslLDjR,Heart,34jw2BbxjoYalTp8cJFCPv,0.427,0.459,9,-12.442,0,0.0332,0.116,0.000103,0.132,0.383,129.878,audio_features,5zH710lFSLtkHbMkslLDjR,spotify:track:5zH710lFSLtkHbMkslLDjR,https://api.spotify.com/v1/tracks/5zH710lFSLtkHbMkslLDjR,https://api.spotify.com/v1/audio-analysis/5zH710lFSLtkHbMkslLDjR,293440,4,rock
Bad Moon Rising,20OFwXhEXf12DzwXmaV7fj,Creedence Clearwater Revival,3IYUhFvPQItj6xySrBmZkd,0.508,0.774,2,-5.973,1,0.0321,0.0586,4.87e-06,0.063,0.942,178.946,audio_features,20OFwXhEXf12DzwXmaV7fj,spotify:track:20OFwXhEXf12DzwXmaV7fj,https://api.spotify.com/v1/tracks/20OFwXhEXf12DzwXmaV7fj,https://api.spotify.com/v1/audio-analysis/20OFwXhEXf12DzwXmaV7fj,141600,4,rock
Roxanne - Remastered 2003,0SYRVn2YF7HBscQEmlkpTI,The Police,5NGO30tJxFlKixkPSgXcFE,0.608,0.746,0,-8.851,1,0.354,0.026,2.39e-06,0.043,0.745,134.03,audio_features,0SYRVn2YF7HBscQEmlkpTI,spotify:track:0SYRVn2YF7HBscQEmlkpTI,https://api.spotify.com/v1/tracks/0SYRVn2YF7HBscQEmlkpTI,https://api.spotify.com/v1/audio-analysis/0SYRVn2YF7HBscQEmlkpTI,191947,4,rock
Join Together,79gmgU24gVH8Ue25aDfr2o,The Who,67ea9eGLXYMsO2eYQRui3w,0.541,0.664,10,-11.48,1,0.044,0.338,1.01e-05,0.0894,0.458,167.853,audio_features,79gmgU24gVH8Ue25aDfr2o,spotify:track:79gmgU24gVH8Ue25aDfr2o,https://api.spotify.com/v1/tracks/79gmgU24gVH8Ue25aDfr2o,https://api.spotify.com/v1/audio-analysis/79gmgU24gVH8Ue25aDfr2o,264069,4,rock
Dazed and Confused - 1990 Remaster,6hu1f1cXSw7OAqhpSQ2zDy,Led Zeppelin,36QJpDe2go2KgaRleHCDTp,0.271,0.553,2,-9.526,1,0.0472,0.044,0.0096,0.0999,0.433,86.762,audio_features,6hu1f1cXSw7OAqhpSQ2zDy,spotify:track:6hu1f1cXSw7OAqhpSQ2zDy,https://api.spotify.com/v1/tracks/6hu1f1cXSw7OAqhpSQ2zDy,https://api.spotify.com/v1/audio-analysis/6hu1f1cXSw7OAqhpSQ2zDy,386373,3,rock
Sweet Leaf - 2014 Remaster,2FZ0yrA5aPClG5ZPBlV7n4,Black Sabbath,5M52tdBnJaKSvOpJGz8mfZ,0.362,0.6,2,-12.285,1,0.0463,0.00183,0.0426,0.0814,0.658,148.462,audio_features,2FZ0yrA5aPClG5ZPBlV7n4,spotify:track:2FZ0yrA5aPClG5ZPBlV7n4,https://api.spotify.com/v1/tracks/2FZ0yrA5aPClG5ZPBlV7n4,https://api.spotify.com/v1/audio-analysis/2FZ0yrA5aPClG5ZPBlV7n4,304787,4,rock
My Best Friend's Girl,1SRkKyJ2JjMZgyDWC30zKv,The Cars,6DCIj8jNaNpBz8e5oKFPtp,0.799,0.608,5,-8.193,1,0.0411,0.0811,0.0137,0.102,0.963,121.915,audio_features,1SRkKyJ2JjMZgyDWC30zKv,spotify:track:1SRkKyJ2JjMZgyDWC30zKv,https://api.spotify.com/v1/tracks/1SRkKyJ2JjMZgyDWC30zKv,https://api.spotify.com/v1/audio-analysis/1SRkKyJ2JjMZgyDWC30zKv,223253,4,rock
Wild Night,1A7hIo1C8jacIQ5ZiCjc8g,Van Morrison,44NX2ffIYHr6D4n7RaZF7A,0.568,0.714,7,-7.139,1,0.0445,0.174,0.0,0.0429,0.955,146.338,audio_features,1A7hIo1C8jacIQ5ZiCjc8g,spotify:track:1A7hIo1C8jacIQ5ZiCjc8g,https://api.spotify.com/v1/tracks/1A7hIo1C8jacIQ5ZiCjc8g,https://api.spotify.com/v1/audio-analysis/1A7hIo1C8jacIQ5ZiCjc8g,213600,4,rock
Hot for Teacher - 2015 Remaster,6QDbGdbJ57Mtkflsg42WV5,Van Halen,2cnMpRsOVqtPMfq7YiFE6K,0.552,0.947,2,-4.671,1,0.15,0.000652,0.00025,0.0637,0.465,127.631,audio_features,6QDbGdbJ57Mtkflsg42WV5,spotify:track:6QDbGdbJ57Mtkflsg42WV5,https://api.spotify.com/v1/tracks/6QDbGdbJ57Mtkflsg42WV5,https://api.spotify.com/v1/audio-analysis/6QDbGdbJ57Mtkflsg42WV5,282747,4,rock
"Paint It, Black",63T7DJ1AFDD6Bn8VzG6JE8,The Rolling Stones,22bE4uQ6baNwSHPVcDxLCe,0.464,0.795,1,-9.267,1,0.0926,0.0493,0.00244,0.399,0.612,158.691,audio_features,63T7DJ1AFDD6Bn8VzG6JE8,spotify:track:63T7DJ1AFDD6Bn8VzG6JE8,https://api.spotify.com/v1/tracks/63T7DJ1AFDD6Bn8VzG6JE8,https://api.spotify.com/v1/audio-analysis/63T7DJ1AFDD6Bn8VzG6JE8,202267,4,rock
Piano Man,70C4NyhjD5OZUMzvWZ3njJ,Billy Joel,6zFYqv1mOsgBRQbae3JJ9e,0.331,0.55,0,-6.483,1,0.0272,0.605,3.96e-06,0.192,0.429,177.734,audio_features,70C4NyhjD5OZUMzvWZ3njJ,spotify:track:70C4NyhjD5OZUMzvWZ3njJ,https://api.spotify.com/v1/tracks/70C4NyhjD5OZUMzvWZ3njJ,https://api.spotify.com/v1/audio-analysis/70C4NyhjD5OZUMzvWZ3njJ,339000,3,rock
Do It Again,2BstRQGodshjGpeDGQiNgo,Steely Dan,6P7H3ai06vU1sGvdpBwDmE,0.682,0.537,2,-10.254,0,0.0323,0.218,3.07e-05,0.0556,0.963,124.574,audio_features,2BstRQGodshjGpeDGQiNgo,spotify:track:2BstRQGodshjGpeDGQiNgo,https://api.spotify.com/v1/tracks/2BstRQGodshjGpeDGQiNgo,https://api.spotify.com/v1/audio-analysis/2BstRQGodshjGpeDGQiNgo,356733,4,rock
Goodbye Stranger - 2010 Remastered,67oyFnjJnn78fZP9KjeZx0,Supertramp,3JsMj0DEzyWc0VDlHuy9Bx,0.42,0.668,1,-7.35,1,0.0517,0.607,0.016,0.0585,0.338,125.391,audio_features,67oyFnjJnn78fZP9KjeZx0,spotify:track:67oyFnjJnn78fZP9KjeZx0,https://api.spotify.com/v1/tracks/67oyFnjJnn78fZP9KjeZx0,https://api.spotify.com/v1/audio-analysis/67oyFnjJnn78fZP9KjeZx0,350573,4,rock
Uncle Albert/Admiral Halsey - 1993 Digital Remaster,3creXOuPJsbZgHYqnTdwHA,Paul McCartney,4STHEaNw4mPZ2tzheohgXB,0.398,0.366,7,-15.276,1,0.031,0.478,0.0609,0.223,0.56,70.779,audio_features,3creXOuPJsbZgHYqnTdwHA,spotify:track:3creXOuPJsbZgHYqnTdwHA,https://api.spotify.com/v1/tracks/3creXOuPJsbZgHYqnTdwHA,https://api.spotify.com/v1/audio-analysis/3creXOuPJsbZgHYqnTdwHA,294840,4,rock
With A Little Help From My Friends,1yOPFin76ojxOnecsV3v81,Joe Cocker,3pFCERyEiP5xeN2EsPXhjI,0.315,0.447,2,-11.198,1,0.0672,0.276,0.00152,0.0923,0.331,141.407,audio_features,1yOPFin76ojxOnecsV3v81,spotify:track:1yOPFin76ojxOnecsV3v81,https://api.spotify.com/v1/tracks/1yOPFin76ojxOnecsV3v81,https://api.spotify.com/v1/audio-analysis/1yOPFin76ojxOnecsV3v81,312173,3,rock
Living After Midnight,0IXpUl1fn2QZcBavfuq0H4,Judas Priest,2tRsMl4eGxwoNabM08Dm4I,0.61,0.824,4,-6.046,1,0.0534,0.0136,1.75e-06,0.0606,0.819,134.992,audio_features,0IXpUl1fn2QZcBavfuq0H4,spotify:track:0IXpUl1fn2QZcBavfuq0H4,https://api.spotify.com/v1/tracks/0IXpUl1fn2QZcBavfuq0H4,https://api.spotify.com/v1/audio-analysis/0IXpUl1fn2QZcBavfuq0H4,210133,4,rock
Life in the Fast Lane - 2013 Remaster,6gXrEUzibufX9xYPk3HD5p,Eagles,0ECwFtbIWEVNwjlrfc6xoL,0.667,0.755,9,-7.246,1,0.069,0.0966,6.94e-05,0.0523,0.883,109.535,audio_features,6gXrEUzibufX9xYPk3HD5p,spotify:track:6gXrEUzibufX9xYPk3HD5p,https://api.spotify.com/v1/tracks/6gXrEUzibufX9xYPk3HD5p,https://api.spotify.com/v1/audio-analysis/6gXrEUzibufX9xYPk3HD5p,286220,4,rock
I Don't Know,1cDu1ZVtBExJYohWBellWs,Ozzy Osbourne,6ZLTlhejhndI4Rh53vYhrY,0.443,0.907,2,-5.574,1,0.181,0.441,1.15e-06,0.12,0.278,134.992,audio_features,1cDu1ZVtBExJYohWBellWs,spotify:track:1cDu1ZVtBExJYohWBellWs,https://api.spotify.com/v1/tracks/1cDu1ZVtBExJYohWBellWs,https://api.spotify.com/v1/audio-analysis/1cDu1ZVtBExJYohWBellWs,317173,4,rock
Woodstock,2iqKVzMZpyUVPwxIVaQkhm,"Crosby, Stills, Nash & Young",1CYsQCypByMVgnv17qsSbQ,0.458,0.539,4,-12.403,0,0.057,0.122,0.00946,0.17,0.56,118.95,audio_features,2iqKVzMZpyUVPwxIVaQkhm,spotify:track:2iqKVzMZpyUVPwxIVaQkhm,https://api.spotify.com/v1/tracks/2iqKVzMZpyUVPwxIVaQkhm,https://api.spotify.com/v1/audio-analysis/2iqKVzMZpyUVPwxIVaQkhm,233773,4,rock
Take The Money And Run,1ZhrREyOOeFV6TxDOyiPwu,Steve Miller Band,6QtGlUje9TIkLrgPZrESuk,0.565,0.645,0,-12.923,1,0.0484,0.0552,2.84e-06,0.151,0.836,99.3,audio_features,1ZhrREyOOeFV6TxDOyiPwu,spotify:track:1ZhrREyOOeFV6TxDOyiPwu,https://api.spotify.com/v1/tracks/1ZhrREyOOeFV6TxDOyiPwu,https://api.spotify.com/v1/audio-analysis/1ZhrREyOOeFV6TxDOyiPwu,170173,4,rock
Amie,34FWzxRaGdAZyGQz0krlHF,Pure Prairie League,1MXwwmS2JpmsHZhdMeOL2s,0.372,0.346,9,-15.268,1,0.0331,0.374,0.0,0.126,0.442,176.964,audio_features,34FWzxRaGdAZyGQz0krlHF,spotify:track:34FWzxRaGdAZyGQz0krlHF,https://api.spotify.com/v1/tracks/34FWzxRaGdAZyGQz0krlHF,https://api.spotify.com/v1/audio-analysis/34FWzxRaGdAZyGQz0krlHF,259427,4,rock
Life's Been Good,2wvMC5EyaaYQwBfiwwY2xE,Joe Walsh,5bDxAyJiTYBat1YnFJhvEK,0.505,0.476,2,-12.897,1,0.0711,0.25,0.00915,0.113,0.542,99.31,audio_features,2wvMC5EyaaYQwBfiwwY2xE,spotify:track:2wvMC5EyaaYQwBfiwwY2xE,https://api.spotify.com/v1/tracks/2wvMC5EyaaYQwBfiwwY2xE,https://api.spotify.com/v1/audio-analysis/2wvMC5EyaaYQwBfiwwY2xE,536227,4,rock
Tangled up in Blue,6Vcwr9tb3ZLO63F8DL8cqu,Bob Dylan,74ASZWbe4lXaubB36ztrGX,0.421,0.661,9,-13.126,1,0.0433,0.414,1.16e-06,0.0962,0.554,100.965,audio_features,6Vcwr9tb3ZLO63F8DL8cqu,spotify:track:6Vcwr9tb3ZLO63F8DL8cqu,https://api.spotify.com/v1/tracks/6Vcwr9tb3ZLO63F8DL8cqu,https://api.spotify.com/v1/audio-analysis/6Vcwr9tb3ZLO63F8DL8cqu,341627,4,rock
Come Together - Remastered 2009,2EqlS6tkEnglzr7tkKAAYD,The Beatles,3WrFJ7ztbogyGnTHbHJFl2,0.533,0.376,9,-11.913,0,0.0393,0.0302,0.248,0.0926,0.187,165.007,audio_features,2EqlS6tkEnglzr7tkKAAYD,spotify:track:2EqlS6tkEnglzr7tkKAAYD,https://api.spotify.com/v1/tracks/2EqlS6tkEnglzr7tkKAAYD,https://api.spotify.com/v1/audio-analysis/2EqlS6tkEnglzr7tkKAAYD,259947,4,rock
Your Song,38zsOOcu31XbbYj9BIPUF1,Elton John,3PhoLpVuITZKcymswpck5b,0.554,0.315,3,-11.028,1,0.0298,0.828,5.53e-06,0.101,0.325,128.157,audio_features,38zsOOcu31XbbYj9BIPUF1,spotify:track:38zsOOcu31XbbYj9BIPUF1,https://api.spotify.com/v1/tracks/38zsOOcu31XbbYj9BIPUF1,https://api.spotify.com/v1/audio-analysis/38zsOOcu31XbbYj9BIPUF1,241787,4,rock
Have a Drink on Me,4dDurgTN3eGyU0ghzFJ0T1,AC/DC,711MCceyCBcFnzjGY4Q7Un,0.421,0.889,2,-5.166,1,0.0545,0.00167,0.00838,0.654,0.424,122.424,audio_features,4dDurgTN3eGyU0ghzFJ0T1,spotify:track:4dDurgTN3eGyU0ghzFJ0T1,https://api.spotify.com/v1/tracks/4dDurgTN3eGyU0ghzFJ0T1,https://api.spotify.com/v1/audio-analysis/4dDurgTN3eGyU0ghzFJ0T1,238467,4,rock
Hollywood Nights,5VbePtZp1at8gH990zVyTI,Bob Seger,485uL27bPomh29R4JmQehQ,0.529,0.968,9,-5.198,1,0.0503,0.00506,0.00034,0.201,0.751,150.326,audio_features,5VbePtZp1at8gH990zVyTI,spotify:track:5VbePtZp1at8gH990zVyTI,https://api.spotify.com/v1/tracks/5VbePtZp1at8gH990zVyTI,https://api.spotify.com/v1/audio-analysis/5VbePtZp1at8gH990zVyTI,302627,4,rock
Can't You See,4fUU9WKxEgJXyrZJsUA2iP,The Marshall Tucker Band,59QxeZBL6k9L4oJBGSyukd,0.406,0.713,7,-5.49,1,0.0348,0.276,0.00354,0.112,0.577,164.444,audio_features,4fUU9WKxEgJXyrZJsUA2iP,spotify:track:4fUU9WKxEgJXyrZJsUA2iP,https://api.spotify.com/v1/tracks/4fUU9WKxEgJXyrZJsUA2iP,https://api.spotify.com/v1/audio-analysis/4fUU9WKxEgJXyrZJsUA2iP,365093,4,rock
Back In the Saddle,0ZGLuduCPjgWY1n85ykgMe,Aerosmith,7Ey4PD4MYsKc5I2dolUwbH,0.426,0.903,1,-9.661,1,0.0389,0.00578,0.00945,0.0945,0.762,122.201,audio_features,0ZGLuduCPjgWY1n85ykgMe,spotify:track:0ZGLuduCPjgWY1n85ykgMe,https://api.spotify.com/v1/tracks/0ZGLuduCPjgWY1n85ykgMe,https://api.spotify.com/v1/audio-analysis/0ZGLuduCPjgWY1n85ykgMe,280360,4,rock
Ruby Tuesday,4hupcimlg3UBbW1kAQ6vrT,The Rolling Stones,22bE4uQ6baNwSHPVcDxLCe,0.524,0.553,0,-10.767,1,0.0292,0.831,0.0,0.174,0.517,104.578,audio_features,4hupcimlg3UBbW1kAQ6vrT,spotify:track:4hupcimlg3UBbW1kAQ6vrT,https://api.spotify.com/v1/tracks/4hupcimlg3UBbW1kAQ6vrT,https://api.spotify.com/v1/audio-analysis/4hupcimlg3UBbW1kAQ6vrT,196493,4,rock
Wish You Were Here,6mFkJmJqdDVQ1REhVfGgd1,Pink Floyd,0k17h0D3J5VfsdmQ1iZtE9,0.481,0.262,7,-15.73,1,0.0414,0.735,0.0114,0.832,0.375,122.861,audio_features,6mFkJmJqdDVQ1REhVfGgd1,spotify:track:6mFkJmJqdDVQ1REhVfGgd1,https://api.spotify.com/v1/tracks/6mFkJmJqdDVQ1REhVfGgd1,https://api.spotify.com/v1/audio-analysis/6mFkJmJqdDVQ1REhVfGgd1,334744,4,rock
Carry On,4bjvLvKovcWqZwDbXT5QQX,"Crosby, Stills, Nash & Young",1CYsQCypByMVgnv17qsSbQ,0.463,0.496,1,-12.203,1,0.041,0.059,1.24e-06,0.271,0.533,118.505,audio_features,4bjvLvKovcWqZwDbXT5QQX,spotify:track:4bjvLvKovcWqZwDbXT5QQX,https://api.spotify.com/v1/tracks/4bjvLvKovcWqZwDbXT5QQX,https://api.spotify.com/v1/audio-analysis/4bjvLvKovcWqZwDbXT5QQX,265933,4,rock
Ain't Talkin' 'Bout Love - 2015 Remaster,6fybp4N6eW3bsFAvARxyVe,Van Halen,2cnMpRsOVqtPMfq7YiFE6K,0.518,0.938,8,-5.964,0,0.0416,0.021,0.000305,0.288,0.71,139.138,audio_features,6fybp4N6eW3bsFAvARxyVe,spotify:track:6fybp4N6eW3bsFAvARxyVe,https://api.spotify.com/v1/tracks/6fybp4N6eW3bsFAvARxyVe,https://api.spotify.com/v1/audio-analysis/6fybp4N6eW3bsFAvARxyVe,227800,4,rock
Bargain,4Vtl42qX97JBj68TKifBHR,The Who,67ea9eGLXYMsO2eYQRui3w,0.452,0.888,3,-7.994,1,0.054,0.0169,0.00341,0.17,0.336,133.883,audio_features,4Vtl42qX97JBj68TKifBHR,spotify:track:4Vtl42qX97JBj68TKifBHR,https://api.spotify.com/v1/tracks/4Vtl42qX97JBj68TKifBHR,https://api.spotify.com/v1/audio-analysis/4Vtl42qX97JBj68TKifBHR,333587,4,rock
Fortunate Son,4BP3uh0hFLFRb5cjsgLqDh,Creedence Clearwater Revival,3IYUhFvPQItj6xySrBmZkd,0.64,0.663,0,-7.516,1,0.0374,0.201,0.00806,0.152,0.663,132.77,audio_features,4BP3uh0hFLFRb5cjsgLqDh,spotify:track:4BP3uh0hFLFRb5cjsgLqDh,https://api.spotify.com/v1/tracks/4BP3uh0hFLFRb5cjsgLqDh,https://api.spotify.com/v1/audio-analysis/4BP3uh0hFLFRb5cjsgLqDh,140773,4,rock
Sultans of Swing,6cr6UDpkjEaMQ80OjWqEBQ,Dire Straits,0WwSkZ7LtFUFjGjMZBMt6T,0.73,0.868,5,-7.325,1,0.0288,0.0632,0.0661,0.318,0.923,148.217,audio_features,6cr6UDpkjEaMQ80OjWqEBQ,spotify:track:6cr6UDpkjEaMQ80OjWqEBQ,https://api.spotify.com/v1/tracks/6cr6UDpkjEaMQ80OjWqEBQ,https://api.spotify.com/v1/audio-analysis/6cr6UDpkjEaMQ80OjWqEBQ,350400,4,rock
Jet - 2010 Remaster,4D40ZlFAWsvX7lua1Kablh,Paul McCartney,4STHEaNw4mPZ2tzheohgXB,0.504,0.739,9,-7.265,1,0.0316,0.0179,0.08,0.0949,0.417,128.918,audio_features,4D40ZlFAWsvX7lua1Kablh,spotify:track:4D40ZlFAWsvX7lua1Kablh,https://api.spotify.com/v1/tracks/4D40ZlFAWsvX7lua1Kablh,https://api.spotify.com/v1/audio-analysis/4D40ZlFAWsvX7lua1Kablh,248360,4,rock
Tush - 2006 Remaster,6zGDIDjfDkPyNxrEERO3XG,ZZ Top,2AM4ilv6UzW0uMRuqKtDgN,0.58,0.885,0,-5.154,0,0.0715,0.1,0.00157,0.146,0.788,145.405,audio_features,6zGDIDjfDkPyNxrEERO3XG,spotify:track:6zGDIDjfDkPyNxrEERO3XG,https://api.spotify.com/v1/tracks/6zGDIDjfDkPyNxrEERO3XG,https://api.spotify.com/v1/audio-analysis/6zGDIDjfDkPyNxrEERO3XG,137933,4,rock
Hells Bells,69QHm3pustz01CJRwdo20z,AC/DC,711MCceyCBcFnzjGY4Q7Un,0.389,0.873,4,-4.768,0,0.0475,0.00532,0.0055,0.273,0.303,106.767,audio_features,69QHm3pustz01CJRwdo20z,spotify:track:69QHm3pustz01CJRwdo20z,https://api.spotify.com/v1/tracks/69QHm3pustz01CJRwdo20z,https://api.spotify.com/v1/audio-analysis/69QHm3pustz01CJRwdo20z,312293,4,rock
Owner of a Lonely Heart,0GTK6TesV108Jj5D3MHsYb,Yes,7AC976RDJzL2asmZuz7qil,0.744,0.798,7,-5.981,1,0.0364,0.175,0.00367,0.26,0.89,125.061,audio_features,0GTK6TesV108Jj5D3MHsYb,spotify:track:0GTK6TesV108Jj5D3MHsYb,https://api.spotify.com/v1/tracks/0GTK6TesV108Jj5D3MHsYb,https://api.spotify.com/v1/audio-analysis/0GTK6TesV108Jj5D3MHsYb,268507,4,rock
