danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
0.643,0.86,6,-4.186,0,0.0467,0.0273,0.000129,0.113,0.704,125.982,221651,4
0.377,0.813,0,-4.231,1,0.0448,0.0171,0.114,0.323,0.265,165.012,314747,4
0.658,0.387,7,-17.39,1,0.0298,0.0196,0.0976,0.139,0.363,118.691,250693,4
0.639,0.795,9,-6.634,1,0.0344,0.0452,0.0,0.121,0.864,142.566,194800,4
0.447,0.729,9,-6.108,0,0.0307,0.431,0.00037,0.109,0.971,199.098,141200,4
0.382,0.882,10,-5.863,1,0.0989,2e-05,0.0256,0.14,0.247,120.05,236747,4
0.376,0.662,11,-8.771,1,0.0404,0.809,0.00131,0.683,0.691,131.582,184240,4
0.329,0.646,7,-6.962,1,0.0283,0.0093,0.00469,0.101,0.471,173.974,276132,4
0.643,0.843,4,-6.247,0,0.0514,0.261,0.0,0.0947,0.883,83.016,237373,4
0.52,0.847,9,-5.3,1,0.427,0.272,0.0,0.325,0.799,177.371,302013,4
0.386,0.677,2,-5.83,1,0.0346,0.00841,0.00366,0.341,0.195,126.602,238240,4
0.64,0.663,0,-7.516,1,0.0374,0.201,0.00806,0.152,0.663,132.77,140773,4
0.275,0.938,1,-4.707,1,0.213,0.0331,0.0,0.256,0.736,173.903,183318,4
0.41,0.925,9,-6.256,1,0.0424,0.000115,0.725,0.0867,0.0659,150.038,332240,4
0.445,0.94,5,-5.618,1,0.116,0.000356,0.000131,0.288,0.127,130.081,269893,4
0.565,0.759,2,-6.045,1,0.0286,0.0127,3.37e-05,0.227,0.681,94.995,217133,4
0.543,0.834,7,-6.812,1,0.029,5.5e-06,0.889,0.0777,0.37,139.625,262493,4
0.634,0.622,10,-10.13,1,0.0353,0.138,0.0,0.118,0.531,96.139,183267,4
0.625,0.726,11,-11.402,0,0.0444,0.0158,0.000169,0.0625,0.507,124.945,280400,4
0.71,0.799,6,-4.897,1,0.0328,0.22,0.000602,0.349,0.725,120.372,238267,4
0.794,0.811,6,-8.966,0,0.038,0.0426,1.07e-06,0.101,0.862,116.047,248413,4
0.628,0.159,8,-14.363,1,0.0333,0.872,0.0,0.111,0.505,135.003,256400,4
0.423,0.894,11,-3.54,0,0.0953,0.00116,0.0,0.147,0.408,187.853,222214,4
0.454,0.26,10,-13.213,0,0.0405,0.529,0.000779,0.0646,0.57,174.21,324160,5
0.603,0.975,5,-2.906,1,0.073,0.00165,0.327,0.131,0.853,119.978,452598,4
0.47,0.941,2,-3.242,1,0.0381,1.93e-05,0.0,0.0556,0.696,106.974,138280,4
0.445,0.886,6,-4.667,0,0.0682,0.0364,0.015,0.112,0.558,164.842,240613,4
0.686,0.78,6,-8.453,0,0.0499,0.108,0.000229,0.246,0.719,144.016,231667,4
0.604,0.988,10,-4.355,1,0.0622,0.000249,0.0,0.31,0.312,109.926,157533,4
0.566,0.534,5,-9.416,0,0.0409,0.713,0.0,0.0883,0.582,129.69,162293,4
0.444,0.924,7,-2.497,1,0.207,0.00262,0.053,0.414,0.25,139.941,205653,4
0.329,0.882,1,-6.193,1,0.0639,7.87e-06,0.77,0.208,0.0399,169.914,329107,4
0.544,0.982,8,-2.284,1,0.174,0.000973,0.661,0.43,0.374,100.081,271520,4
0.833,0.619,7,-5.595,1,0.0538,0.111,2.13e-05,0.159,0.901,109.92,306560,4
0.884,0.334,1,-18.943,0,0.228,0.0476,0.0588,0.107,0.571,98.315,261267,4
0.6,0.833,11,-5.136,0,0.22,0.000762,0.932,0.352,0.461,127.988,257053,4
0.709,0.837,7,-7.273,1,0.0779,0.101,0.511,0.114,0.502,125.485,274720,4
0.322,0.28,6,-9.367,0,0.0281,0.468,1.1e-06,0.102,0.175,85.794,248467,4
0.593,0.354,9,-10.269,1,0.0288,0.733,0.0,0.527,0.793,124.63,170874,4
0.829,0.659,4,-5.949,1,0.205,0.00947,0.0,0.368,0.761,167.899,286760,4
0.824,0.684,10,-7.354,0,0.0935,0.00278,1.45e-06,0.0481,0.87,101.152,177267,4
0.62,0.813,2,-5.937,1,0.153,0.0377,0.00282,0.263,0.3,160.063,195966,4
0.747,0.875,1,-5.635,1,0.0282,0.00733,1.1e-06,0.184,0.913,115.967,185640,4
0.617,0.882,1,-2.701,0,0.101,0.168,0.0,0.12,0.267,145.933,251960,4
0.674,0.537,1,-10.971,0,0.0363,0.566,0.0,0.131,0.809,110.578,161533,4
0.808,0.881,0,-8.249,1,0.0338,0.00513,0.0127,0.0688,0.963,120.392,407053,4
0.163,0.969,2,-3.432,1,0.0995,0.000131,0.0298,0.335,0.132,159.7,305280,4
0.756,0.704,4,-8.93,0,0.0428,0.0708,0.000103,0.0394,0.301,129.99,268466,4
0.669,0.667,4,-3.0,1,0.0511,0.00769,0.0,0.0983,0.69,128.103,199960,4
0.452,0.928,2,-3.133,1,0.079,0.000706,0.000637,0.226,0.6,129.188,153600,4
0.577,0.814,1,-5.694,1,0.032,0.209,0.000525,0.0773,0.785,174.059,175427,4
0.222,0.554,2,-5.274,1,0.0357,0.00649,0.00911,0.37,0.269,136.625,389036,3
0.553,0.834,10,-5.935,0,0.0363,0.00083,0.0,0.0801,0.763,90.009,193065,4
0.628,0.801,4,-7.926,1,0.0282,0.000479,0.0897,0.396,0.843,125.954,285200,4
0.792,0.503,8,-8.359,1,0.276,0.0198,0.0,0.347,0.663,87.847,336960,4
0.587,0.79,7,-7.054,1,0.028,0.015,0.00112,0.341,0.756,124.118,345800,4
0.608,0.768,1,-9.911,1,0.0364,0.101,1.41e-06,0.0942,0.748,132.699,211160,4
0.542,0.589,2,-6.623,1,0.0318,0.292,0.000522,0.177,0.137,111.665,303200,4
0.699,0.907,2,-6.32,1,0.0393,0.00996,0.479,0.0809,0.819,124.989,253053,4
0.388,0.338,10,-10.054,1,0.0329,0.652,3.73e-06,0.248,0.478,177.765,303373,4
0.4,0.975,7,-5.237,1,0.0987,0.000114,0.000624,0.152,0.32,171.963,140907,4
0.554,0.315,3,-11.028,1,0.0298,0.828,5.53e-06,0.101,0.325,128.157,241787,4
0.345,0.379,7,-15.662,1,0.0304,0.0914,0.0566,0.0486,0.477,154.779,275920,3
0.636,0.848,1,-6.854,1,0.0362,0.000339,0.0402,0.141,0.934,104.073,209813,4
0.488,0.931,1,-2.768,0,0.0392,0.0118,0.0,0.24,0.519,93.966,177853,4
0.831,0.59,1,-3.877,1,0.359,0.318,0.0,0.101,0.752,89.619,206693,4
0.596,0.598,0,-13.409,1,0.0268,0.00808,3.07e-06,0.241,0.595,113.825,213373,4
0.762,0.403,11,-10.423,0,0.158,0.0396,0.0113,0.256,0.346,80.476,226133,4
0.781,0.814,11,-6.475,0,0.0785,0.0693,0.0,0.2,0.942,139.173,342840,4
0.638,0.853,9,-5.144,1,0.0302,1.18e-05,0.0773,0.205,0.885,121.998,241853,4
0.601,0.822,5,-5.407,0,0.0352,0.00904,0.0159,0.0617,0.955,167.927,195424,4
0.279,0.472,4,-16.42,1,0.0295,0.103,0.874,0.063,0.135,115.13,496573,3
0.737,0.668,5,-6.261,0,0.0323,0.00405,6.04e-05,0.385,0.961,131.009,176240,4
0.621,0.885,1,-6.826,1,0.0473,0.0418,0.492,0.133,0.554,109.728,227973,4
0.123,0.673,4,-4.546,1,0.0452,0.0174,0.0328,0.242,0.258,166.424,249933,4
0.416,0.226,4,-16.066,1,0.0288,0.756,0.696,0.109,0.146,170.103,227494,4
0.563,0.77,2,-5.246,0,0.0365,0.0363,6.07e-05,0.143,0.451,138.074,191840,4
0.799,0.687,2,-5.682,1,0.0431,0.193,0.000188,0.0307,0.965,108.804,215773,4
0.523,0.464,0,-8.912,1,0.0288,0.305,0.0,0.0992,0.176,106.547,222160,4
0.586,0.941,5,-5.139,1,0.0375,0.0167,0.000776,0.068,0.831,135.448,223613,4
0.462,0.859,2,-5.083,1,0.0466,0.00125,0.735,0.216,0.495,146.16,306627,4
0.493,0.586,2,-13.916,1,0.046,0.0202,0.00106,0.102,0.656,113.618,232533,4
0.552,0.649,10,-8.285,1,0.0274,0.157,0.000642,0.277,0.49,130.505,255253,4
0.774,0.48,9,-6.599,0,0.228,0.109,0.000661,0.313,0.332,96.067,229400,4
0.444,0.971,4,-2.238,0,0.146,0.000322,0.0,0.0533,0.542,89.706,171267,4
0.797,0.972,6,-2.074,1,0.236,0.0484,0.00107,0.115,0.616,139.903,128947,4
0.48,0.795,4,-6.408,0,0.0421,0.00236,0.0,0.189,0.432,114.674,214107,4
0.76,0.577,2,-7.899,1,0.0339,0.0139,0.0306,0.0745,0.293,104.61,184000,4
0.386,0.949,8,-3.701,0,0.0486,0.000105,0.0,0.132,0.55,105.219,247427,4
0.689,0.83,8,-8.774,1,0.0954,0.539,0.0,0.0882,0.814,140.745,171560,4
0.769,0.818,6,-1.385,0,0.192,0.263,0.0,0.0787,0.918,88.017,240800,4
0.797,0.504,6,-10.533,1,0.0411,0.406,0.015,0.0313,0.849,98.871,376640,4
0.453,0.982,7,-3.477,1,0.0795,4.41e-05,5.04e-05,0.358,0.424,114.5,228728,4
0.583,0.545,2,-11.698,0,0.0351,0.232,0.0,0.133,0.801,153.249,302600,4
0.559,0.751,5,-5.864,1,0.395,0.478,0.0,0.206,0.458,85.481,228117,4
0.471,0.797,6,-8.407,0,0.0389,0.000179,6.49e-06,0.299,0.497,152.903,236627,4
0.504,0.941,6,-1.599,0,0.0348,0.000341,0.00038,0.0894,0.589,99.93,199333,4
0.67,0.185,2,-8.377,1,0.0702,0.63,0.0,0.117,0.455,100.368,141191,4
0.519,0.668,0,-5.844,1,0.028,0.037,0.0,0.17,0.424,141.965,306187,4
0.43,0.964,5,-4.791,1,0.0681,0.00513,0.876,0.464,0.587,150.048,191133,4
0.587,0.994,2,-5.61,1,0.045,0.155,0.0734,0.0319,0.481,151.941,153133,4
0.217,0.92,8,-4.479,1,0.0628,2.86e-05,0.0,0.102,0.376,167.169,246040,4
0.429,0.937,2,-3.986,1,0.0573,0.000131,0.0002,0.0807,0.894,194.838,185027,4
0.48,0.676,4,-7.727,0,0.0631,0.00996,0.642,0.116,0.199,144.514,204373,4
0.315,0.715,11,-8.072,0,0.0362,0.00125,7.97e-06,0.0942,0.497,155.925,289533,3
0.642,0.628,7,-12.849,1,0.0358,0.334,8.29e-06,0.614,0.893,103.317,201867,4
0.62,0.875,10,-10.078,0,0.0528,1.89e-05,0.777,0.261,0.615,129.08,244960,4
0.716,0.91,5,-3.492,1,0.12,0.15,0.0,0.0796,0.686,129.962,201467,4
0.631,0.956,4,-4.056,0,0.0815,0.00117,0.0,0.337,0.432,111.527,188640,4
0.55,0.726,2,-8.51,1,0.0516,0.146,0.00608,0.428,0.37,92.697,307493,4
0.52,0.504,4,-6.713,1,0.0247,0.11,0.0,0.144,0.164,82.366,211067,4
0.656,0.535,1,-9.715,1,0.047,0.000329,0.000493,0.319,0.738,132.257,188827,4
0.469,0.969,0,-2.219,1,0.0589,0.009,1.11e-05,0.346,0.476,164.042,183507,4
0.688,0.459,7,-9.353,1,0.0365,0.144,0.0,0.0816,0.493,75.184,255000,4
0.598,0.91,7,-7.66,1,0.0375,2.31e-05,0.332,0.0945,0.583,104.933,316746,4
0.39,0.967,9,-3.619,1,0.0625,4.45e-06,0.0591,0.608,0.416,177.041,238813,4
0.402,0.988,11,-4.39,0,0.0718,2.79e-05,0.0161,0.102,0.458,194.978,277333,4
0.548,0.691,4,-13.553,0,0.0369,0.015,0.106,0.144,0.667,137.145,261933,4
0.311,0.814,9,-9.272,1,0.0545,6.74e-05,0.00534,0.198,0.731,160.303,236400,4
0.515,0.583,0,-8.182,0,0.0284,0.749,0.000294,0.123,0.414,116.11,333947,4
0.451,0.929,5,-5.021,1,0.0549,0.00109,0.00785,0.442,0.378,135.767,199760,4
0.646,0.892,10,-5.015,1,0.0331,0.0021,0.00626,0.117,0.931,119.998,219754,4
0.447,0.668,4,-4.683,1,0.0294,0.0127,0.0,0.152,0.0695,82.904,232800,4
0.535,0.94,2,-3.372,1,0.184,0.00117,0.0237,0.1,0.39,140.008,209760,4
0.561,0.707,4,-7.038,1,0.0397,0.0719,0.0,0.0782,0.559,122.816,261122,4
0.568,0.971,7,-3.478,1,0.0543,0.0518,4.24e-05,0.265,0.778,139.27,241333,4
0.437,0.863,11,-5.28,0,0.0941,0.00302,0.0,0.144,0.233,194.073,240928,4
0.508,0.852,6,-7.842,1,0.0718,0.00134,0.0,0.363,0.184,129.174,268907,4
0.498,0.889,0,-5.413,1,0.0546,0.0947,1.62e-06,0.733,0.696,134.88,283360,4
0.451,0.166,9,-11.125,1,0.0696,0.909,0.0,0.19,0.0901,121.123,268980,4
0.225,0.951,0,-4.654,1,0.0924,0.00837,0.000225,0.219,0.471,173.241,233947,4
0.245,0.961,2,-5.019,1,0.252,9.49e-05,0.00535,0.466,0.0923,144.209,199920,4
0.348,0.954,10,-3.853,1,0.283,0.182,0.0,0.104,0.674,151.24,232760,4
0.839,0.706,5,-6.104,0,0.199,0.208,0.0,0.242,0.839,96.673,245133,4
0.412,0.879,1,-4.219,1,0.0563,0.0684,0.0,0.143,0.357,101.083,194440,4
0.727,0.709,1,-8.252,0,0.0302,0.0013,0.0149,0.493,0.757,111.373,237293,4
0.457,0.909,0,-9.451,1,0.0317,0.0016,0.000276,0.135,0.755,115.998,156667,4
0.653,0.928,2,-7.867,1,0.0776,0.0387,0.696,0.096,0.74,91.203,246271,4
0.671,0.303,1,-10.873,0,0.0659,0.217,0.000217,0.109,0.306,72.025,235293,4
0.412,0.938,4,-0.253,0,0.182,0.229,0.000259,0.106,0.32,97.489,198400,4
0.262,0.682,2,-5.109,1,0.0343,0.00241,0.65,0.363,0.178,155.511,248507,4
0.592,0.627,10,-10.14,1,0.0662,0.55,0.0,0.43,0.909,79.567,111240,4
0.706,0.786,0,-3.417,0,0.091,0.26,0.0,0.38,0.751,150.028,199387,4
0.341,0.552,8,-10.503,1,0.0423,8.02e-05,0.616,0.0591,0.486,121.361,182493,4
0.444,0.452,4,-9.298,1,0.031,0.193,3.21e-06,0.0849,0.311,88.776,314667,4
0.629,0.74,3,-8.218,1,0.0572,0.0605,0.124,0.146,0.951,82.046,172493,4
0.573,0.639,0,-7.143,1,0.0247,0.784,0.633,0.0923,0.24,89.575,248707,4
0.771,0.848,2,-7.365,1,0.035,0.108,0.0,0.35,0.803,115.642,152187,4
0.552,0.552,11,-9.736,0,0.0364,0.052,0.0,0.046,0.593,208.571,269760,4
0.491,0.809,4,-6.269,0,0.057,0.0327,0.0,0.121,0.142,130.068,227077,4
0.534,0.392,9,-7.636,0,0.0267,0.649,0.000227,0.0948,0.163,90.379,216533,4
0.583,0.619,4,-6.827,1,0.0443,0.172,0.0,0.0951,0.804,159.973,189280,4
0.462,0.84,2,-6.666,1,0.0346,4.98e-05,6.47e-05,0.0893,0.804,75.54,246440,4
0.574,0.987,5,-3.413,1,0.081,0.00313,0.0101,0.357,0.523,126.998,217387,4
0.303,0.939,10,-6.377,0,0.0671,5.55e-05,0.0128,0.108,0.369,169.97,221467,4
0.419,0.83,5,-6.707,0,0.0313,0.00249,0.00721,0.286,0.386,95.001,221067,4
0.453,0.655,9,-4.22,1,0.0259,0.0794,7.61e-06,0.0849,0.368,172.012,236160,4
0.589,0.77,11,-7.792,0,0.0296,0.362,0.0465,0.0955,0.171,119.952,224500,4
0.891,0.77,1,-6.124,1,0.0439,0.00862,0.0315,0.155,0.819,112.997,182627,4
0.621,0.579,7,-12.829,1,0.0299,0.368,2.14e-06,0.19,0.967,140.356,171840,4
0.491,0.661,0,-7.633,1,0.0281,0.0632,0.00434,0.357,0.367,147.111,189107,4
0.677,0.743,6,-5.876,1,0.0611,0.0135,0.00222,0.0581,0.469,127.971,248200,4
0.675,0.649,5,-10.271,1,0.0319,0.0204,0.0,0.0959,0.596,116.624,228000,4
0.673,0.561,10,-14.281,1,0.0345,0.052,0.000396,0.0824,0.579,124.29,205600,4
0.565,0.853,4,-2.333,1,0.0519,0.0762,0.0,0.165,0.338,159.332,205640,4
0.563,0.931,1,-5.986,1,0.0763,0.00035,0.00053,0.114,0.856,142.953,187707,4
0.652,0.339,5,-11.144,0,0.166,0.259,0.918,0.0808,0.176,119.869,360069,4
0.4,0.0474,1,-15.984,1,0.046,0.892,0.0,0.139,0.0863,119.665,264240,5
0.626,0.974,11,-5.31,0,0.0585,0.000196,0.667,0.876,0.458,128.019,367933,4
0.353,0.898,2,-5.877,1,0.052,2.23e-05,0.105,0.39,0.525,103.293,255733,4
0.596,0.843,4,-3.025,0,0.0603,0.0172,2.19e-05,0.294,0.36,82.022,340467,4
0.484,0.852,8,-6.83,1,0.0451,0.000251,1.05e-06,0.0761,0.806,117.792,174787,4
0.64,0.533,0,-6.596,1,0.0706,0.119,0.0,0.0864,0.515,99.968,220781,4
0.818,0.671,5,-9.158,0,0.0947,0.18,0.00613,0.339,0.178,110.001,325474,4
0.599,0.976,0,-7.649,0,0.0859,0.0013,0.787,0.383,0.501,130.724,344400,4
0.276,0.948,4,-3.437,1,0.0837,0.000172,7.15e-05,0.152,0.673,155.059,191000,4
0.439,0.153,1,-8.95,1,0.0479,0.874,0.0,0.107,0.104,116.76,287693,3
0.789,0.283,0,-11.679,1,0.0354,0.629,0.0134,0.097,0.406,77.576,215880,4
0.313,0.479,10,-11.694,1,0.0404,0.143,0.0967,0.159,0.0468,179.939,181021,4
0.668,0.367,11,-11.002,1,0.0285,0.891,0.00521,0.103,0.342,110.21,161907,4
0.797,0.538,7,-4.212,0,0.107,0.338,3.05e-05,0.103,0.432,144.921,192650,4
0.525,0.945,11,-2.57,0,0.0549,0.00198,2.55e-05,0.347,0.548,89.475,192960,4
0.661,0.733,8,-5.345,1,0.129,0.676,7.06e-05,0.16,0.556,137.904,231467,4
0.562,0.724,6,-8.627,0,0.0271,0.0124,1.42e-06,0.223,0.855,113.056,245728,4
0.749,0.166,0,-11.987,1,0.0324,0.955,0.0601,0.196,0.272,95.024,248540,4
0.74,0.946,0,-11.681,0,0.0353,0.0247,0.242,0.124,0.715,137.015,364400,4
0.269,0.914,4,-5.918,1,0.129,0.0012,9.13e-06,0.347,0.652,134.244,193187,4
0.57,0.241,4,-12.138,1,0.0473,0.948,0.0224,0.111,0.543,115.352,181893,3
0.626,0.417,8,-8.216,1,0.146,0.18,0.000164,0.111,0.209,173.629,277667,4
0.767,0.458,8,-9.749,1,0.0405,0.595,0.000151,0.0689,0.483,88.55,324720,4
0.619,0.67,11,-10.322,0,0.0353,0.00165,0.0109,0.331,0.777,129.269,211933,4
0.787,0.423,1,-5.313,1,0.0428,0.509,0.0,0.108,0.534,95.068,182067,4
0.731,0.674,10,-8.281,0,0.0447,0.0501,0.869,0.176,0.765,120.015,318015,4
0.708,0.611,9,-9.889,0,0.0378,0.0992,2.51e-05,0.0889,0.799,126.093,201387,4
0.829,0.388,9,-13.55,0,0.0421,0.675,0.00263,0.271,0.896,116.5,223840,4
0.901,0.531,6,-4.118,0,0.0791,0.0263,0.0,0.097,0.687,105.026,161500,4
0.692,0.784,8,-5.349,1,0.0553,0.021,1.43e-05,0.414,0.737,139.95,242136,4
0.543,0.0392,9,-24.606,1,0.0371,0.975,0.000822,0.106,0.0577,119.105,208982,4
0.462,0.771,4,-6.247,1,0.0372,0.006,0.000358,0.261,0.456,121.994,191579,4
0.542,0.85,2,-5.625,1,0.0386,0.00558,0.0,0.37,0.567,87.024,196923,4
0.553,0.811,4,-5.832,1,0.111,0.0449,0.0,0.101,0.629,104.988,254572,4
0.762,0.674,10,-6.703,1,0.0368,0.147,0.0,0.0942,0.344,115.005,196174,4
0.725,0.704,8,-5.859,1,0.0428,0.00173,4.28e-05,0.0904,0.363,102.02,230163,4
0.781,0.317,5,-9.697,1,0.0405,0.106,0.0,0.175,0.43,121.844,322200,4
0.726,0.861,6,-5.167,1,0.0695,0.277,4.12e-06,0.0534,0.711,91.966,243413,4
0.7,0.4,7,-8.46,1,0.0465,0.212,0.000321,0.55,0.28,93.959,278200,4
0.408,0.485,7,-7.049,1,0.0297,0.0175,0.952,0.15,0.0359,105.017,326307,4
0.841,0.663,1,-6.077,1,0.195,0.13,0.0641,0.392,0.297,74.998,216200,4
0.864,0.715,6,-3.782,0,0.0905,0.0479,8.42e-06,0.323,0.189,100.967,229276,4
0.775,0.904,1,-4.08,0,0.0437,0.0271,0.000303,0.06,0.84,130.009,219893,4
0.732,0.161,11,-12.817,1,0.0306,0.739,0.000379,0.105,0.5,95.21,239400,4
0.556,0.491,11,-8.264,1,0.0432,0.361,7.58e-05,0.111,0.31,106.596,274333,4
0.647,0.891,1,-3.065,1,0.272,0.215,0.0,0.212,0.53,91.111,235907,4
0.554,0.474,4,-7.843,1,0.025,0.155,1.67e-05,0.0859,0.41,139.832,242927,4
0.74,0.895,2,-6.36,0,0.189,0.459,6.59e-06,0.0433,0.958,196.082,259347,4
0.571,0.953,8,-5.601,1,0.0548,0.0011,0.000606,0.226,0.601,137.965,233600,4
0.781,0.583,6,-7.83,0,0.0628,0.0859,0.00216,0.058,0.91,156.264,213493,4
0.733,0.794,7,-6.909,1,0.223,0.259,0.0,0.483,0.832,95.877,175560,4
0.619,0.896,2,-6.979,1,0.0354,0.0534,2.97e-06,0.157,0.806,92.007,237548,4
0.425,0.954,1,-3.756,0,0.0476,0.00414,0.0,0.0555,0.933,178.043,243160,4
0.697,0.925,3,-4.209,0,0.216,0.0614,0.0,0.095,0.678,96.951,295827,4
0.59,0.616,2,-5.55,0,0.0303,0.0578,0.0,0.164,0.149,119.979,220933,4
0.531,0.848,10,-6.931,1,0.0645,0.00584,1.63e-06,0.0955,0.411,114.021,198763,4
0.652,0.828,8,-4.869,0,0.0955,0.489,0.0,0.11,0.26,112.521,246528,4
0.479,0.372,8,-8.088,1,0.036,0.572,9.16e-05,0.0485,0.548,127.119,162880,4
0.412,0.876,5,-6.008,0,0.47,0.102,0.0,0.297,0.703,130.159,273133,5
0.663,0.868,10,-9.624,0,0.112,0.0399,3.43e-05,0.0485,0.348,100.481,339213,4
0.62,0.574,5,-7.788,0,0.0479,0.569,0.0,0.19,0.357,100.023,250173,4
0.496,0.942,8,-3.21,1,0.0655,0.000228,0.2,0.129,0.252,174.041,248286,4
0.478,0.855,4,-7.542,1,0.0358,0.0023,0.0152,0.364,0.347,172.965,338906,4
0.57,0.397,10,-11.091,1,0.0322,0.737,3.54e-05,0.082,0.297,78.013,265613,4
0.724,0.601,11,-10.805,0,0.0634,0.259,0.237,0.111,0.886,113.227,179413,4
0.351,0.903,6,-4.035,0,0.0854,3.51e-05,0.184,0.155,0.343,163.777,220967,4
0.671,0.434,0,-11.692,1,0.0583,0.883,1.12e-05,0.0605,0.94,83.034,150240,4
0.58,0.209,3,-13.091,1,0.0297,0.848,1.82e-06,0.129,0.515,88.711,134560,4
0.531,0.366,5,-11.697,0,0.0496,0.911,0.88,0.0916,0.785,81.867,482440,4
0.591,0.324,2,-13.218,0,0.0302,0.606,0.000144,0.172,0.617,104.15,159867,3
0.466,0.536,4,-5.4,1,0.0266,0.000979,0.000521,0.105,0.0922,77.08,256400,4
0.649,0.596,7,-12.043,1,0.0318,0.0893,6.69e-06,0.0624,0.924,170.134,175733,4
0.599,0.682,9,-5.393,0,0.0882,0.00684,0.0,0.117,0.459,143.834,215565,4
0.335,0.869,2,-4.479,1,0.0441,0.000806,0.00058,0.177,0.167,148.807,372507,4
0.641,0.836,0,-7.155,1,0.0284,0.105,0.0335,0.0714,0.659,113.758,234693,4
0.473,0.961,11,-5.945,1,0.0383,0.148,0.00173,0.0762,0.933,150.709,252853,4
0.551,0.935,0,-4.101,1,0.0368,0.000653,0.00217,0.298,0.324,123.037,138537,4
0.433,0.724,5,-6.126,0,0.0372,0.1,0.0,0.0918,0.689,174.006,268105,4
0.765,0.473,10,-5.829,1,0.0514,0.287,0.0,0.391,0.34,119.992,237300,4
0.422,0.852,6,-3.546,1,0.208,0.0845,0.0,0.0687,0.666,82.914,248387,4
0.542,0.661,11,-5.881,1,0.0356,0.307,0.000365,0.123,0.278,135.747,200839,4
0.734,0.586,2,-11.866,1,0.129,0.125,0.0,0.0367,0.762,109.933,230467,4
0.778,0.55,2,-8.109,1,0.0632,0.027,0.0,0.0742,0.363,119.996,211000,4
0.372,0.51,2,-9.606,0,0.0292,0.376,0.0127,0.333,0.049,84.738,256941,4
0.738,0.701,8,-1.515,1,0.0749,0.026,0.926,0.0924,0.124,172.033,247360,4
0.556,0.869,0,-9.01,1,0.0949,0.00725,4.12e-06,0.614,0.574,114.425,228613,4
0.721,0.723,2,-7.08,0,0.0631,0.102,4.4e-06,0.0651,0.761,88.933,263440,4
0.578,0.894,10,-5.42,1,0.0296,0.0103,2.66e-06,0.216,0.741,165.98,347107,4
0.695,0.672,1,-6.109,0,0.0345,0.014,7.95e-05,0.0756,0.245,104.988,235827,4
0.853,0.56,1,-4.961,1,0.0406,0.013,0.0,0.0944,0.86,134.066,206693,4
0.805,0.33,1,-8.712,0,0.1,0.22,0.0,0.105,0.211,121.97,242983,4
0.72,0.763,9,-4.068,0,0.0523,0.406,0.0,0.18,0.742,101.965,251088,4
0.69,0.622,5,-5.025,0,0.0622,0.253,0.0,0.116,0.544,102.04,210091,4
0.501,0.519,4,-5.88,0,0.0409,0.109,0.0,0.454,0.168,133.99,195707,4
0.723,0.809,7,-3.081,0,0.0625,0.00346,0.00123,0.565,0.274,98.007,176561,4
0.628,0.698,6,-5.608,0,0.105,0.0472,0.00143,0.0907,0.732,89.976,211667,4
0.841,0.728,7,-3.37,1,0.0484,0.0847,0.0,0.149,0.43,130.049,243837,4
0.885,0.8,11,-4.714,0,0.0846,0.23,1.99e-06,0.0734,0.464,95.018,192376,4
0.736,0.761,4,-5.449,0,0.0338,0.0966,0.0,0.0823,0.114,119.999,238427,4
0.589,0.651,6,-5.097,1,0.0306,0.0291,3.2e-06,0.111,0.166,90.011,212627,4
0.742,0.882,7,-2.862,1,0.117,0.0466,0.0,0.206,0.463,102.04,221176,4
0.778,0.824,10,-5.892,0,0.0707,0.284,0.0,0.405,0.758,100.024,218093,4
0.791,0.654,0,-7.109,1,0.0417,0.126,0.0,0.0839,0.5,97.995,161633,4
0.739,0.875,6,-3.645,0,0.0507,0.0044,0.112,0.324,0.928,131.98,212695,4
0.806,0.29,4,-9.192,0,0.0438,0.231,0.0116,0.144,0.276,79.971,207653,4
0.641,0.993,9,-3.262,1,0.0504,0.302,0.744,0.41,0.505,105.966,191160,4
0.695,0.797,7,-5.199,1,0.0548,0.00259,0.112,0.664,0.297,124.972,237051,4
0.774,0.739,0,-4.022,1,0.0952,0.0316,5.95e-06,0.119,0.823,126.002,246240,4
0.717,0.347,11,-10.265,0,0.0636,0.0511,2.43e-06,0.087,0.0589,84.987,235477,4
0.863,0.576,5,-5.687,0,0.239,0.124,0.0,0.143,0.832,132.054,236293,4
0.763,0.608,5,-8.1,0,0.035,0.262,2.5e-05,0.12,0.393,121.02,138013,4
0.599,0.668,9,-7.103,0,0.0781,0.509,1.94e-06,0.104,0.309,111.969,241880,4
0.534,0.332,11,-7.44,1,0.0374,0.837,0.0,0.0997,0.509,110.771,247817,4
0.781,0.57,11,-5.874,0,0.188,0.273,0.0,0.196,0.858,107.059,193181,4
0.718,0.808,11,-6.664,0,0.0724,0.00909,0.00109,0.127,0.15,122.032,246075,4
0.67,0.415,8,-6.855,1,0.0786,0.39,0.0,0.0617,0.445,114.212,176320,4
0.855,0.624,1,-4.093,1,0.0488,0.158,0.0,0.0513,0.962,117.959,180757,4
0.877,0.658,11,-6.055,0,0.132,0.163,0.0,0.108,0.693,123.999,213947,4
0.746,0.653,7,-6.745,1,0.289,0.378,0.0,0.229,0.672,75.016,253107,4
