Title,track_id,artist,artist_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,genres,Sorted_genres
Save Me,2f5tCraMllBCgt38V1RyyM,Majik,7cY6Wh3h8rcLp62AhYKhy9,0.489,0.608,0,-9.027,1,0.102,0.88,0.871,0.129,0.0615,94.953,audio_features,2f5tCraMllBCgt38V1RyyM,spotify:track:2f5tCraMllBCgt38V1RyyM,https://api.spotify.com/v1/tracks/2f5tCraMllBCgt38V1RyyM,https://api.spotify.com/v1/audio-analysis/2f5tCraMllBCgt38V1RyyM,244000,4,['vapor soul'],soul
Do You Go Up,4wGFvpeyctkNnDk37QT8GB,Khai,2nUgzaTpZZxmzOh2hGlp64,0.497,0.219,1,-14.512,0,0.177,0.941,0.0029,0.103,0.224,96.741,audio_features,4wGFvpeyctkNnDk37QT8GB,spotify:track:4wGFvpeyctkNnDk37QT8GB,https://api.spotify.com/v1/tracks/4wGFvpeyctkNnDk37QT8GB,https://api.spotify.com/v1/audio-analysis/4wGFvpeyctkNnDk37QT8GB,193000,5,['vapor soul'],soul
Blue & The Green - Radio Edit,5FTVWqozGK90PmhjbW5MAN,LOYAL,2PYzfdTjMDkpIxlOEm3oK2,0.545,0.782,7,-4.978,0,0.0456,0.00738,0.000135,0.18,0.292,119.933,audio_features,5FTVWqozGK90PmhjbW5MAN,spotify:track:5FTVWqozGK90PmhjbW5MAN,https://api.spotify.com/v1/tracks/5FTVWqozGK90PmhjbW5MAN,https://api.spotify.com/v1/audio-analysis/5FTVWqozGK90PmhjbW5MAN,227387,4,"['brighton indie', 'vapor soul']",soul
No One,4wEqrd9ZE6dph1kdlRmNCU,MOTHICA,1JhiIIXT9DWqEU3BYFZwGA,0.754,0.443,0,-9.189,1,0.0505,0.224,1.75e-06,0.124,0.206,130.023,audio_features,4wEqrd9ZE6dph1kdlRmNCU,spotify:track:4wEqrd9ZE6dph1kdlRmNCU,https://api.spotify.com/v1/tracks/4wEqrd9ZE6dph1kdlRmNCU,https://api.spotify.com/v1/audio-analysis/4wEqrd9ZE6dph1kdlRmNCU,259075,4,"['alt z', 'vapor soul']",soul
Work This Out,4DlWvj7f4qXBjoYmmMu1Q9,Litany,2z6JjrrJKNLilqlx8mlxcc,0.693,0.711,0,-6.912,0,0.0542,0.0391,0.0132,0.179,0.957,169.98,audio_features,4DlWvj7f4qXBjoYmmMu1Q9,spotify:track:4DlWvj7f4qXBjoYmmMu1Q9,https://api.spotify.com/v1/tracks/4DlWvj7f4qXBjoYmmMu1Q9,https://api.spotify.com/v1/audio-analysis/4DlWvj7f4qXBjoYmmMu1Q9,208951,4,"['electropop', 'indie electropop', 'indie poptimism', 'vapor soul']",pop
Punch Drunk Love,3qcqY7CxERE7Aw2EheU6LV,Teams,6Ju8rLVGq0MMt0NaXyfLJJ,0.585,0.771,9,-3.722,1,0.0682,0.117,2.85e-05,0.374,0.668,144.016,audio_features,3qcqY7CxERE7Aw2EheU6LV,spotify:track:3qcqY7CxERE7Aw2EheU6LV,https://api.spotify.com/v1/tracks/3qcqY7CxERE7Aw2EheU6LV,https://api.spotify.com/v1/audio-analysis/3qcqY7CxERE7Aw2EheU6LV,212507,4,['vaporwave'],vaporwave
Pyramid,3n7zZXCuHyeghHCnkfa9Is,Twin Caverns,58B535wBcC3ua5A6a6tOCa,0.658,0.508,9,-7.651,1,0.0665,0.274,0.0157,0.0858,0.472,139.974,audio_features,3n7zZXCuHyeghHCnkfa9Is,spotify:track:3n7zZXCuHyeghHCnkfa9Is,https://api.spotify.com/v1/tracks/3n7zZXCuHyeghHCnkfa9Is,https://api.spotify.com/v1/audio-analysis/3n7zZXCuHyeghHCnkfa9Is,255368,4,['vapor pop'],pop
Every Moment,2GJYcc3rbrzS21Nxp3uTuq,Dead Times,3YC2ixpWTou2eUfqU1rm5r,0.609,0.436,2,-8.136,0,0.0569,0.55,7.3e-05,0.139,0.185,120.047,audio_features,2GJYcc3rbrzS21Nxp3uTuq,spotify:track:2GJYcc3rbrzS21Nxp3uTuq,https://api.spotify.com/v1/tracks/2GJYcc3rbrzS21Nxp3uTuq,https://api.spotify.com/v1/audio-analysis/2GJYcc3rbrzS21Nxp3uTuq,216085,4,['vapor pop'],pop
Circles,79o1u0quz2afrSYpImEJzV,Mammals,2uFH2L4YKTo0fFZT67bkx3,0.692,0.56,0,-10.042,1,0.0356,0.312,0.444,0.14,0.17,95.003,audio_features,79o1u0quz2afrSYpImEJzV,spotify:track:79o1u0quz2afrSYpImEJzV,https://api.spotify.com/v1/tracks/79o1u0quz2afrSYpImEJzV,https://api.spotify.com/v1/audio-analysis/79o1u0quz2afrSYpImEJzV,286964,4,['vapor pop'],pop
Dréan,7umcMyGrxdLIMlvuxnm01v,Cloud Boat,4ks65L9f7LvR3SUAbmdDGz,0.344,0.0893,6,-17.397,0,0.0406,0.948,0.00671,0.109,0.104,82.802,audio_features,7umcMyGrxdLIMlvuxnm01v,spotify:track:7umcMyGrxdLIMlvuxnm01v,https://api.spotify.com/v1/tracks/7umcMyGrxdLIMlvuxnm01v,https://api.spotify.com/v1/audio-analysis/7umcMyGrxdLIMlvuxnm01v,164638,4,['ambient pop'],pop
Love Is in Beauty and Chaos,53acMPSJxoPfC35KaaJfNu,This Patch of Sky,5SizWbJ5S7KxIR8e07jvqf,0.434,0.302,1,-10.969,1,0.0303,0.179,0.896,0.0765,0.0378,94.951,audio_features,53acMPSJxoPfC35KaaJfNu,spotify:track:53acMPSJxoPfC35KaaJfNu,https://api.spotify.com/v1/tracks/53acMPSJxoPfC35KaaJfNu,https://api.spotify.com/v1/audio-analysis/53acMPSJxoPfC35KaaJfNu,282982,4,"['american post-rock', 'instrumental post-rock']",post-rock
Clear Blue Sky,09JZMO27uwFhnZGXLFTNKW,Followed By Ghosts,5fnHojqP2lksoLnyR8Cj5N,0.268,0.613,11,-8.309,0,0.0338,0.00085,0.612,0.275,0.187,98.769,audio_features,09JZMO27uwFhnZGXLFTNKW,spotify:track:09JZMO27uwFhnZGXLFTNKW,https://api.spotify.com/v1/tracks/09JZMO27uwFhnZGXLFTNKW,https://api.spotify.com/v1/audio-analysis/09JZMO27uwFhnZGXLFTNKW,540707,3,"['atmospheric post-rock', 'instrumental post-rock']",post-rock
What the Heart Craves For,3HljUgIdpqvL6UvML4zDW3,Collapse Under The Empire,34OB6veglJfOx8CzSsu0XY,0.199,0.227,0,-17.137,1,0.031,0.916,0.939,0.122,0.072,100.759,audio_features,3HljUgIdpqvL6UvML4zDW3,spotify:track:3HljUgIdpqvL6UvML4zDW3,https://api.spotify.com/v1/tracks/3HljUgIdpqvL6UvML4zDW3,https://api.spotify.com/v1/audio-analysis/3HljUgIdpqvL6UvML4zDW3,311556,3,"['cinematic post-rock', 'german post-rock', 'instrumental post-rock', 'post-rock']",rock
L.A. Freeway,4qQmFPd3JxXQPdUdERVudK,Guy Clark,0Ekfvspc0hlcxdfJJVjcnq,0.618,0.255,9,-13.699,1,0.0287,0.762,1.03e-05,0.26,0.478,123.007,audio_features,4qQmFPd3JxXQPdUdERVudK,spotify:track:4qQmFPd3JxXQPdUdERVudK,https://api.spotify.com/v1/tracks/4qQmFPd3JxXQPdUdERVudK,https://api.spotify.com/v1/audio-analysis/4qQmFPd3JxXQPdUdERVudK,298533,4,"['classic texas country', 'folk', 'outlaw country', 'singer-songwriter']",country
I Watch You Sleep,4JygDwvt7segPuyhgEabyk,Shirley Horn,0x9L9ChXVAf3hFOb0CbRmd,0.27,0.00677,5,-28.285,1,0.0427,0.973,0.108,0.103,0.0418,74.199,audio_features,4JygDwvt7segPuyhgEabyk,spotify:track:4JygDwvt7segPuyhgEabyk,https://api.spotify.com/v1/tracks/4JygDwvt7segPuyhgEabyk,https://api.spotify.com/v1/audio-analysis/4JygDwvt7segPuyhgEabyk,399126,4,['vocal jazz'],jazz
Bells Bleed & Bloom,2kL584Ddb8dVjAbga456kZ,ef,4K7elTMrmeEYTE9w1zGP5e,0.454,0.567,2,-8.473,1,0.0304,0.00878,0.843,0.12,0.135,114.91,audio_features,2kL584Ddb8dVjAbga456kZ,spotify:track:2kL584Ddb8dVjAbga456kZ,https://api.spotify.com/v1/tracks/2kL584Ddb8dVjAbga456kZ,https://api.spotify.com/v1/audio-analysis/2kL584Ddb8dVjAbga456kZ,516255,4,"['instrumental post-rock', 'nordic post-rock', 'post-rock']",rock
Old Robot,35kbOhmIgmJw6DptedKhMn,James Supercave,5Oc8oZUaomLEy1mHOgL5Q6,0.595,0.758,0,-5.093,1,0.28,0.185,0.000726,0.064,0.676,119.378,audio_features,35kbOhmIgmJw6DptedKhMn,spotify:track:35kbOhmIgmJw6DptedKhMn,https://api.spotify.com/v1/tracks/35kbOhmIgmJw6DptedKhMn,https://api.spotify.com/v1/audio-analysis/35kbOhmIgmJw6DptedKhMn,222133,4,['la indie'],la indie
Belly,7w2ijXFBZCD9BGcFaL8HDC,Swimm,0tLb7wQ0nbvoqx2ZOiLOfX,0.579,0.91,0,-5.338,1,0.037,0.0528,0.00606,0.106,0.65,126.992,audio_features,7w2ijXFBZCD9BGcFaL8HDC,spotify:track:7w2ijXFBZCD9BGcFaL8HDC,https://api.spotify.com/v1/tracks/7w2ijXFBZCD9BGcFaL8HDC,https://api.spotify.com/v1/audio-analysis/7w2ijXFBZCD9BGcFaL8HDC,201779,4,['la indie'],la indie
I Love You So,1175r6ZmkUjX8dRJLz9Ohk,The Walters,027TpXKGwdXP7iwbjUSpV8,0.578,0.669,10,-4.898,1,0.0377,0.65,0.0,0.13,0.503,75.995,audio_features,1175r6ZmkUjX8dRJLz9Ohk,spotify:track:1175r6ZmkUjX8dRJLz9Ohk,https://api.spotify.com/v1/tracks/1175r6ZmkUjX8dRJLz9Ohk,https://api.spotify.com/v1/audio-analysis/1175r6ZmkUjX8dRJLz9Ohk,160254,4,"['chicago indie', 'pov: indie']",pov: indie
What I Want,6RVNgTgAC885r7FbGBgTcG,MIAMIGO,5p9uMSvVA404CC1dICtVeV,0.547,0.938,6,-3.334,1,0.0618,0.000415,0.0,0.0984,0.615,136.005,audio_features,6RVNgTgAC885r7FbGBgTcG,spotify:track:6RVNgTgAC885r7FbGBgTcG,https://api.spotify.com/v1/tracks/6RVNgTgAC885r7FbGBgTcG,https://api.spotify.com/v1/audio-analysis/6RVNgTgAC885r7FbGBgTcG,206085,4,['brighton indie'],brighton indie
Looking out for You,0EKH4YxisqaxUMnV2x0ZrW,Joy Again,4jCIAMb0zEArF3GYEYzoDk,0.682,0.9,9,-5.028,1,0.0873,0.0891,0.063,0.0685,0.937,100.721,audio_features,0EKH4YxisqaxUMnV2x0ZrW,spotify:track:0EKH4YxisqaxUMnV2x0ZrW,https://api.spotify.com/v1/tracks/0EKH4YxisqaxUMnV2x0ZrW,https://api.spotify.com/v1/audio-analysis/0EKH4YxisqaxUMnV2x0ZrW,179499,4,['pov: indie'],pov: indie
Strange Darling,6wzbsVJ4qH3pdzYqm8hVXk,Miya Folick,1jFVu6Z7wmwywivOeBTSIV,0.583,0.293,4,-14.522,0,0.0366,0.77,0.0183,0.0914,0.145,131.948,audio_features,6wzbsVJ4qH3pdzYqm8hVXk,spotify:track:6wzbsVJ4qH3pdzYqm8hVXk,https://api.spotify.com/v1/tracks/6wzbsVJ4qH3pdzYqm8hVXk,https://api.spotify.com/v1/audio-analysis/6wzbsVJ4qH3pdzYqm8hVXk,222920,4,"['indie pop', 'la indie']",pop
Soul Phazed,23L3C7CHo9NQR3uj62W28c,Jessica Hart,41WPcAIdEkYBBn9lfiD6us,0.619,0.708,0,-8.169,1,0.0522,0.414,0.0231,0.103,0.136,113.962,audio_features,23L3C7CHo9NQR3uj62W28c,spotify:track:23L3C7CHo9NQR3uj62W28c,https://api.spotify.com/v1/tracks/23L3C7CHo9NQR3uj62W28c,https://api.spotify.com/v1/audio-analysis/23L3C7CHo9NQR3uj62W28c,257799,4,['tropical house'],tropical
First of All,3eE5AtApU6jREDIo7HjuZ9,Japanther,25lS9wmc4VCdlCVAf0pVTp,0.485,0.838,2,-5.945,1,0.0375,0.0159,0.0458,0.0924,0.822,95.892,audio_features,3eE5AtApU6jREDIo7HjuZ9,spotify:track:3eE5AtApU6jREDIo7HjuZ9,https://api.spotify.com/v1/tracks/3eE5AtApU6jREDIo7HjuZ9,https://api.spotify.com/v1/audio-analysis/3eE5AtApU6jREDIo7HjuZ9,132531,4,"['brooklyn indie', 'garage pop', 'noise pop', 'noise rock']",pop
Stiff Jazz,1MWl6on5ggFBLu4k3odo56,Dzihan & Kamien,0jyyByk1ca4r8gaqMYVPUI,0.752,0.807,7,-9.85,1,0.0609,0.0996,0.84,0.0647,0.604,101.684,audio_features,1MWl6on5ggFBLu4k3odo56,spotify:track:1MWl6on5ggFBLu4k3odo56,https://api.spotify.com/v1/tracks/1MWl6on5ggFBLu4k3odo56,https://api.spotify.com/v1/audio-analysis/1MWl6on5ggFBLu4k3odo56,350772,4,"['jazztronica', 'nu jazz', 'trip hop']",jazz
Year of the Glad,6RJB52LmgZbgIZBWXEn5iE,Marnie Stern,7CHNUgkepqsMm9tYnwtVDt,0.409,0.877,5,-5.433,1,0.0756,0.000311,0.0971,0.527,0.436,149.506,audio_features,6RJB52LmgZbgIZBWXEn5iE,spotify:track:6RJB52LmgZbgIZBWXEn5iE,https://api.spotify.com/v1/tracks/6RJB52LmgZbgIZBWXEn5iE,https://api.spotify.com/v1/audio-analysis/6RJB52LmgZbgIZBWXEn5iE,219560,4,"['math rock', 'noise rock']",rock
Summer of Love,5CP2t8ob13BZXVXByFazt1,The Sandwitches,5wEILNDofg1v2FSoOsFMyC,0.477,0.602,7,-6.821,1,0.0411,0.614,0.000824,0.113,0.237,126.415,audio_features,5CP2t8ob13BZXVXByFazt1,spotify:track:5CP2t8ob13BZXVXByFazt1,https://api.spotify.com/v1/tracks/5CP2t8ob13BZXVXByFazt1,https://api.spotify.com/v1/audio-analysis/5CP2t8ob13BZXVXByFazt1,221901,4,['popgaze'],pop
Lovers Lane,0aurmiF7oIUjG3srDGs9Vp,Hunx & His Punx,5xTWck1vHVlTTI0jTQzUuF,0.467,0.703,11,-5.675,0,0.0621,0.329,1.24e-05,0.494,0.452,127.469,audio_features,0aurmiF7oIUjG3srDGs9Vp,spotify:track:0aurmiF7oIUjG3srDGs9Vp,https://api.spotify.com/v1/tracks/0aurmiF7oIUjG3srDGs9Vp,https://api.spotify.com/v1/audio-analysis/0aurmiF7oIUjG3srDGs9Vp,215133,4,"['bay area indie', 'garage pop', 'indie surf', 'queercore']",indie surf
Ozma,5ZkVrmcXpByn8ab9I44Cnj,Shannon & The Clams,6A5Ns1SpGWTt8SzXPwiqVE,0.487,0.799,7,-5.927,1,0.0408,0.0287,0.00012,0.166,0.842,123.119,audio_features,5ZkVrmcXpByn8ab9I44Cnj,spotify:track:5ZkVrmcXpByn8ab9I44Cnj,https://api.spotify.com/v1/tracks/5ZkVrmcXpByn8ab9I44Cnj,https://api.spotify.com/v1/audio-analysis/5ZkVrmcXpByn8ab9I44Cnj,207547,4,"['bay area indie', 'garage pop', 'indie garage rock', 'oakland indie', 'power-pop punk']",pop
I’ll Be Loving You,00XrSeoUJusUuWvqd08lyF,The King Khan & BBQ Show,4n0gvapwYbRpzU5Ov68B6P,0.443,0.876,10,-4.588,1,0.0499,0.411,0.0,0.36,0.706,154.588,audio_features,00XrSeoUJusUuWvqd08lyF,spotify:track:00XrSeoUJusUuWvqd08lyF,https://api.spotify.com/v1/tracks/00XrSeoUJusUuWvqd08lyF,https://api.spotify.com/v1/audio-analysis/00XrSeoUJusUuWvqd08lyF,190413,4,"['garage pop', 'garage punk blues', 'garage rock', 'punk blues']",punk
Someday Soon,7JpyVb9xf29fLq2yYfMvl3,Harlem,4PWqvc4ydEyoyBhXPOxDyy,0.339,0.919,9,-4.221,1,0.0409,0.123,0.0215,0.065,0.552,145.413,audio_features,7JpyVb9xf29fLq2yYfMvl3,spotify:track:7JpyVb9xf29fLq2yYfMvl3,https://api.spotify.com/v1/tracks/7JpyVb9xf29fLq2yYfMvl3,https://api.spotify.com/v1/audio-analysis/7JpyVb9xf29fLq2yYfMvl3,159773,4,"['garage pop', 'indie garage rock', 'noise pop', 'tucson indie']",pop
Out in the Country,7FWhvGFDMGo3BkuSI00rOi,Natural Child,7epIIT85VR8OEggqKO3RSt,0.436,0.511,0,-9.984,1,0.0319,0.706,0.0538,0.106,0.833,93.84,audio_features,7FWhvGFDMGo3BkuSI00rOi,spotify:track:7FWhvGFDMGo3BkuSI00rOi,https://api.spotify.com/v1/tracks/7FWhvGFDMGo3BkuSI00rOi,https://api.spotify.com/v1/audio-analysis/7FWhvGFDMGo3BkuSI00rOi,174597,4,['neo-psychedelic'],neo-psychedelic
Crawling After You,5lg0mroI3mxL4VYLTOnXiU,Bass Drum of Death,5LtAyeDVOVcydj65LvgICY,0.371,0.882,8,-4.661,0,0.0413,0.0281,0.0,0.304,0.358,89.295,audio_features,5lg0mroI3mxL4VYLTOnXiU,spotify:track:5lg0mroI3mxL4VYLTOnXiU,https://api.spotify.com/v1/tracks/5lg0mroI3mxL4VYLTOnXiU,https://api.spotify.com/v1/audio-analysis/5lg0mroI3mxL4VYLTOnXiU,229947,4,"['garage pop', 'garage rock', 'indie garage rock', 'mississippi indie', 'noise pop', 'popgaze']",pop
Holy Toledo,7vlX33qkhVUSMUe0wpTOyc,Vundabar,1W4itxt3vwhmrgLEBuVHJ6,0.455,0.515,1,-7.689,0,0.0252,0.0082,0.251,0.137,0.215,86.944,audio_features,7vlX33qkhVUSMUe0wpTOyc,spotify:track:7vlX33qkhVUSMUe0wpTOyc,https://api.spotify.com/v1/tracks/7vlX33qkhVUSMUe0wpTOyc,https://api.spotify.com/v1/audio-analysis/7vlX33qkhVUSMUe0wpTOyc,320075,4,"['boston indie', 'indie garage rock', 'pov: indie']",pov: indie
Uptown Boys,2YouqYog7JYsVXqgxBikIi,Netherfriends,5nYfBUxnHtI6LAp32fl9qY,0.6,0.644,11,-5.18,1,0.0405,0.518,0.00301,0.108,0.588,73.004,audio_features,2YouqYog7JYsVXqgxBikIi,spotify:track:2YouqYog7JYsVXqgxBikIi,https://api.spotify.com/v1/tracks/2YouqYog7JYsVXqgxBikIi,https://api.spotify.com/v1/audio-analysis/2YouqYog7JYsVXqgxBikIi,135449,4,['shimmer pop'],pop
Heartbreaker (feat. John Legend),1gT8JERBG91Ki20NcMeUHf,MSTRKRFT,2squZ8HjM4AzR0j6jsPn4a,0.547,0.876,0,-4.834,0,0.111,0.0712,0.000142,0.322,0.367,128.059,audio_features,1gT8JERBG91Ki20NcMeUHf,spotify:track:1gT8JERBG91Ki20NcMeUHf,https://api.spotify.com/v1/tracks/1gT8JERBG91Ki20NcMeUHf,https://api.spotify.com/v1/audio-analysis/1gT8JERBG91Ki20NcMeUHf,192853,4,"['alternative dance', 'dance-punk', 'electro house', 'electrofox', 'filter house', 'indietronica', 'neo-synthpop', 'new rave']",electro
Pop The Glock,666HORKa7jRSMqDg4LiUyA,Uffie,2s6lxOYvvCvzpHtd3VyuMj,0.933,0.549,10,-7.69,0,0.111,0.322,0.0,0.148,0.399,112.013,audio_features,666HORKa7jRSMqDg4LiUyA,spotify:track:666HORKa7jRSMqDg4LiUyA,https://api.spotify.com/v1/tracks/666HORKa7jRSMqDg4LiUyA,https://api.spotify.com/v1/audio-analysis/666HORKa7jRSMqDg4LiUyA,210307,4,"['electro-pop francais', 'electroclash', 'electrofox', 'electropop', 'escape room', 'new rave']",electro
Embody,3Q0kASvn8mZ1cLEPDSwifU,SebastiAn,5tOWIviwLM1EIqGAbF8VSU,0.328,0.827,6,-2.545,0,0.252,0.233,0.00517,0.632,0.692,103.127,audio_features,3Q0kASvn8mZ1cLEPDSwifU,spotify:track:3Q0kASvn8mZ1cLEPDSwifU,https://api.spotify.com/v1/tracks/3Q0kASvn8mZ1cLEPDSwifU,https://api.spotify.com/v1/audio-analysis/3Q0kASvn8mZ1cLEPDSwifU,225627,4,['filter house'],house
Pages Of Gold,22hLtovdeC88IaP2VCmmZv,Flo Morrissey,3qM2kgxt87sXgP2ytxZZv2,0.232,0.6,1,-7.405,1,0.0352,0.0078,0.000601,0.168,0.335,205.809,audio_features,22hLtovdeC88IaP2VCmmZv,spotify:track:22hLtovdeC88IaP2VCmmZv,https://api.spotify.com/v1/tracks/22hLtovdeC88IaP2VCmmZv,https://api.spotify.com/v1/audio-analysis/22hLtovdeC88IaP2VCmmZv,232559,4,"['british singer-songwriter', 'rva indie']",singer-songwriter
For,6GU4GNDUiqloJ4wyh2h06H,C Duncan,0x3sTIYnP56TnL6bbyMU2i,0.587,0.606,9,-7.529,1,0.0335,0.894,0.291,0.0837,0.488,85.057,audio_features,6GU4GNDUiqloJ4wyh2h06H,spotify:track:6GU4GNDUiqloJ4wyh2h06H,https://api.spotify.com/v1/tracks/6GU4GNDUiqloJ4wyh2h06H,https://api.spotify.com/v1/audio-analysis/6GU4GNDUiqloJ4wyh2h06H,231689,3,"['chamber psych', 'scottish indie']",scottish indie
A Great Northern River,6fk6UfnOajz8zVxX22AnC2,The Unthanks,1luY92PbdGWRyBRY1ZR7o1,0.358,0.15,2,-11.945,0,0.0321,0.904,1.52e-05,0.19,0.308,139.469,audio_features,6fk6UfnOajz8zVxX22AnC2,spotify:track:6fk6UfnOajz8zVxX22AnC2,https://api.spotify.com/v1/tracks/6fk6UfnOajz8zVxX22AnC2,https://api.spotify.com/v1/audio-analysis/6fk6UfnOajz8zVxX22AnC2,220773,3,"['british folk', 'chamber folk', 'traditional british folk', 'traditional english folk']",folk
Sleepwalker,2srw86PIEtAEAfobMojxTV,Moon Duo,4ipKeGoyPCcpEblETS4qLu,0.405,0.961,2,-3.562,1,0.0562,0.000229,0.011,0.113,0.345,137.045,audio_features,2srw86PIEtAEAfobMojxTV,spotify:track:2srw86PIEtAEAfobMojxTV,https://api.spotify.com/v1/tracks/2srw86PIEtAEAfobMojxTV,https://api.spotify.com/v1/audio-analysis/2srw86PIEtAEAfobMojxTV,295787,4,"['neo-kraut', 'neo-psychedelic']",neo-psychedelic
Mind Daze,5dKlCmQFQhSAnsDmY4qdjd,Psychic Ills,0BdrIHWUDg179f9H7pjJMC,0.584,0.544,9,-7.273,0,0.029,0.701,0.923,0.11,0.854,110.598,audio_features,5dKlCmQFQhSAnsDmY4qdjd,spotify:track:5dKlCmQFQhSAnsDmY4qdjd,https://api.spotify.com/v1/tracks/5dKlCmQFQhSAnsDmY4qdjd,https://api.spotify.com/v1/audio-analysis/5dKlCmQFQhSAnsDmY4qdjd,218947,4,"['neo-psychedelic', 'psych gaze']",psych gaze
Marina,4FMAAX7XafzTPYSNBYc16p,Sleepy Sun,4CL0ezfJvQDkDmjMG7XrV0,0.427,0.494,11,-10.911,1,0.0415,0.0577,0.276,0.127,0.361,117.137,audio_features,4FMAAX7XafzTPYSNBYc16p,spotify:track:4FMAAX7XafzTPYSNBYc16p,https://api.spotify.com/v1/tracks/4FMAAX7XafzTPYSNBYc16p,https://api.spotify.com/v1/audio-analysis/4FMAAX7XafzTPYSNBYc16p,383507,4,"['neo-psychedelic', 'space rock']",rock
Sleepy Silver Door,2HlBvuaKhdftTRb3TCklhQ,Dead Meadow,0AI2um3PpFgOj7Yzmk2Xu0,0.365,0.632,11,-6.574,1,0.0303,0.444,0.708,0.127,0.289,129.545,audio_features,2HlBvuaKhdftTRb3TCklhQ,spotify:track:2HlBvuaKhdftTRb3TCklhQ,https://api.spotify.com/v1/tracks/2HlBvuaKhdftTRb3TCklhQ,https://api.spotify.com/v1/audio-analysis/2HlBvuaKhdftTRb3TCklhQ,452747,4,"['modern blues rock', 'neo-psychedelic', 'space rock', 'stoner rock']",rock
Suede,2VrmUtE9ApfKPAAhh2zSDG,NxWorries,6PEMFpe3PTOksdV4ZXUpbE,0.699,0.738,10,-7.273,1,0.335,0.481,0.0,0.1,0.723,116.932,audio_features,2VrmUtE9ApfKPAAhh2zSDG,spotify:track:2VrmUtE9ApfKPAAhh2zSDG,https://api.spotify.com/v1/tracks/2VrmUtE9ApfKPAAhh2zSDG,https://api.spotify.com/v1/audio-analysis/2VrmUtE9ApfKPAAhh2zSDG,177227,4,"['alternative r&b', 'indie soul']",r&b
Rosaires - Chill Out Mix,5cRRdBYpzTx5BsIioqi62c,Aly & Fila,2hL1EouqXLtBEB6JKnPF0h,0.281,0.555,7,-9.957,0,0.0327,0.187,0.872,0.108,0.0862,80.433,audio_features,5cRRdBYpzTx5BsIioqi62c,spotify:track:5cRRdBYpzTx5BsIioqi62c,https://api.spotify.com/v1/tracks/5cRRdBYpzTx5BsIioqi62c,https://api.spotify.com/v1/audio-analysis/5cRRdBYpzTx5BsIioqi62c,234000,4,"['progressive house', 'progressive trance', 'trance', 'uplifting trance']",trance
Parallel Lines,3F95GrnJmIZlCUHwOVdBD6,ATTLAS,0jM4IKp6YlTxq8tNDH9fX3,0.573,0.664,2,-7.561,1,0.0465,0.672,0.0203,0.115,0.156,95.003,audio_features,3F95GrnJmIZlCUHwOVdBD6,spotify:track:3F95GrnJmIZlCUHwOVdBD6,https://api.spotify.com/v1/tracks/3F95GrnJmIZlCUHwOVdBD6,https://api.spotify.com/v1/audio-analysis/3F95GrnJmIZlCUHwOVdBD6,241006,4,"['canadian electronic', 'melodic house']",electro
Till Dawn - Radio Edit,0U0HpHlgKluG24Us71r9Tz,Lexer,2vDXLZ9mI3CdTPPIzFUKlY,0.698,0.445,7,-10.678,1,0.0432,0.185,0.353,0.107,0.0671,122.98,audio_features,0U0HpHlgKluG24Us71r9Tz,spotify:track:0U0HpHlgKluG24Us71r9Tz,https://api.spotify.com/v1/tracks/0U0HpHlgKluG24Us71r9Tz,https://api.spotify.com/v1/audio-analysis/0U0HpHlgKluG24Us71r9Tz,191226,4,"['deep euro house', 'leipzig electronic']",electro
Connected - Original Mix,0moaUKScPf9pFxgd3ThIKK,Melosense,0mGQfVACilxbziAemzyhq9,0.749,0.609,1,-8.914,1,0.0602,0.0314,0.856,0.0889,0.327,107.987,audio_features,0moaUKScPf9pFxgd3ThIKK,spotify:track:0moaUKScPf9pFxgd3ThIKK,https://api.spotify.com/v1/tracks/0moaUKScPf9pFxgd3ThIKK,https://api.spotify.com/v1/audio-analysis/0moaUKScPf9pFxgd3ThIKK,325561,4,['melodic house'],house
Thought 8,4uarXUhPpUbGUtpqCGePKS,Thrupence,33WEbJHirq23bohapH3pI9,0.574,0.396,0,-11.92,1,0.0404,0.343,0.887,0.103,0.0383,120.014,audio_features,4uarXUhPpUbGUtpqCGePKS,spotify:track:4uarXUhPpUbGUtpqCGePKS,https://api.spotify.com/v1/tracks/4uarXUhPpUbGUtpqCGePKS,https://api.spotify.com/v1/audio-analysis/4uarXUhPpUbGUtpqCGePKS,204000,4,['aussietronica'],aussietronica
Alien,12bvEY7S9KxENmWxiub3IF,Dodge & Fuski,6SJnjpekgnONgNtxKeMP8m,0.529,0.995,6,-4.264,1,0.129,0.00866,0.0725,0.116,0.208,74.981,audio_features,12bvEY7S9KxENmWxiub3IF,spotify:track:12bvEY7S9KxENmWxiub3IF,https://api.spotify.com/v1/tracks/12bvEY7S9KxENmWxiub3IF,https://api.spotify.com/v1/audio-analysis/12bvEY7S9KxENmWxiub3IF,185600,4,"['brostep', 'dubstep', 'filthstep']",filthstep
